"ID","StartDate","EndDate","OUCode","N_GCODE","Price","Remark","GrossProfit","AllocationPrice","OutGrossProfig","OutBuyPrice","Createdby","Createddate","Modifiedby","Modifieddate"
"11103","2022/3/4 00:00:00","2022/3/17 00:00:00","100","60518722","8.01","","703.75","7.49","771.42","7.44","maoaiw.jssy","2022/3/3 17:29:59","",""
"11104","2022/3/4 00:00:00","2022/3/17 00:00:00","100","60518723","8.52","","696.58","8.00","763.56","7.95","maoaiw.jssy","2022/3/3 17:30:35","",""
"11105","2022/3/4 00:00:00","2022/3/17 00:00:00","100","60518728","9.40","","689.20","8.88","755.47","8.83","maoaiw.jssy","2022/3/3 17:32:30","",""
"11106","2022/3/4 00:00:00","2022/3/17 00:00:00","100","60514943","7.68","","626.58","7.16","686.83","7.11","maoaiw.jssy","2022/3/3 17:32:57","",""
"11107","2022/3/4 00:00:00","2022/3/17 00:00:00","100","60514942","8.14","","608.19","7.62","666.67","7.57","maoaiw.jssy","2022/3/3 17:34:18","",""
"11108","2022/3/18 00:00:00","2022/3/31 00:00:00","100","60518722","8.61","","703.75","8.09","771.42","8.04","maoaiw.jssy","2022/3/17 15:41:43","",""
"11109","2022/3/18 00:00:00","2022/3/31 00:00:00","100","60522773","8.61","","696.49","8.09","763.46","8.04","maoaiw.jssy","2022/3/17 15:42:15","",""
"11110","2022/3/18 00:00:00","2022/3/31 00:00:00","100","60518723","9.16","","696.58","8.64","763.56","8.59","maoaiw.jssy","2022/3/17 15:44:31","",""
"11111","2022/3/18 00:00:00","2022/3/31 00:00:00","100","60518728","9.84","","689.20","9.32","755.47","9.27","maoaiw.jssy","2022/3/17 15:44:57","",""
"11112","2022/3/18 00:00:00","2022/3/31 00:00:00","100","60514943","8.29","","626.58","7.77","686.83","7.72","maoaiw.jssy","2022/3/17 15:45:38","",""
"11113","2022/3/18 00:00:00","2022/3/31 00:00:00","100","60514942","8.79","","608.19","8.27","666.67","8.22","maoaiw.jssy","2022/3/17 15:46:12","",""
"11114","2022/4/1 00:00:00","2022/4/15 00:00:00","100","60518722","8.70","","703.75","8.18","771.42","8.13","maoaiw.jssy","2022/3/31 15:55:49","maoaiw.jssy","2022/3/31 16:05:10"
"11115","2022/4/1 00:00:00","2022/4/15 00:00:00","100","60522773","8.70","","696.49","8.18","763.46","8.13","maoaiw.jssy","2022/3/31 15:56:25","maoaiw.jssy","2022/3/31 16:05:18"
"11116","2022/4/1 00:00:00","2022/4/15 00:00:00","100","60518723","9.25","","696.58","8.73","763.56","8.68","maoaiw.jssy","2022/3/31 16:00:56","maoaiw.jssy","2022/3/31 16:05:27"
"11117","2022/4/1 00:00:00","2022/4/15 00:00:00","100","60518728","9.93","","689.20","9.41","755.47","9.36","maoaiw.jssy","2022/3/31 16:01:27","maoaiw.jssy","2022/3/31 16:04:08"
"11118","2022/4/1 00:00:00","2022/4/15 00:00:00","100","60514943","8.39","","626.58","7.87","686.83","7.82","maoaiw.jssy","2022/3/31 16:02:23","maoaiw.jssy","2022/3/31 16:04:49"
"11119","2022/4/1 00:00:00","2022/4/15 00:00:00","100","60514942","8.89","","608.19","8.37","666.67","8.32","maoaiw.jssy","2022/3/31 16:02:57","maoaiw.jssy","2022/3/31 16:04:58"
"11120","2022/4/16 00:00:00","2022/4/28 00:00:00","100","60522773","8.27","","696.49","7.75","763.46","7.70","maoaiw.jssy","2022/4/15 17:09:52","",""
"11121","2022/4/16 00:00:00","2022/4/28 00:00:00","100","60518722","8.27","","703.75","7.75","771.42","7.70","maoaiw.jssy","2022/4/15 17:11:14","",""
"11122","2022/4/16 00:00:00","2022/4/28 00:00:00","100","60518723","8.79","","696.58","8.27","763.56","8.22","maoaiw.jssy","2022/4/15 17:19:00","",""
"11123","2022/4/16 00:00:00","2022/4/28 00:00:00","100","60518728","9.47","","689.20","8.95","755.47","8.90","maoaiw.jssy","2022/4/15 17:19:25","",""
"11124","2022/4/16 00:00:00","2022/4/28 00:00:00","100","60514943","7.93","","626.58","7.41","686.83","7.36","maoaiw.jssy","2022/4/15 17:20:10","",""
"11125","2022/4/16 00:00:00","2022/4/28 00:00:00","100","60514942","8.41","","608.19","7.89","666.67","7.84","maoaiw.jssy","2022/4/15 17:20:46","",""
"11126","2022/4/29 00:00:00","2022/5/16 00:00:00","100","60522773","8.43","","696.49","7.91","763.46","7.86","maoaiw.jssy","2022/4/28 17:20:52","",""
"11127","2022/4/29 00:00:00","2022/5/16 00:00:00","100","60518722","8.43","","703.75","7.91","771.42","7.86","maoaiw.jssy","2022/4/28 17:22:26","",""
"11128","2022/4/29 00:00:00","2022/5/16 00:00:00","100","60518723","8.97","","696.58","8.45","763.56","8.40","maoaiw.jssy","2022/4/28 17:23:14","",""
"11129","2022/4/29 00:00:00","2022/5/16 00:00:00","100","60518728","9.65","","689.20","9.13","755.47","9.08","maoaiw.jssy","2022/4/28 17:24:16","",""
"11130","2022/4/29 00:00:00","2022/5/16 00:00:00","100","60514943","8.11","","626.58","7.59","686.83","7.54","maoaiw.jssy","2022/4/28 17:24:51","",""
"11131","2022/4/29 00:00:00","2022/5/16 00:00:00","100","60514942","8.59","","608.19","8.07","666.67","8.02","maoaiw.jssy","2022/4/28 17:25:28","",""
"11132","2022/5/17 00:00:00","2022/5/30 00:00:00","100","60518722","8.66","","703.75","8.14","771.42","8.09","maoaiw.jssy","2022/5/16 19:06:37","",""
"11133","2022/5/17 00:00:00","2022/5/30 00:00:00","100","60522773","8.66","","696.49","8.14","763.46","8.09","maoaiw.jssy","2022/5/16 19:07:08","",""
"11134","2022/5/17 00:00:00","2022/5/30 00:00:00","100","60518723","9.21","","696.58","8.69","763.56","8.64","maoaiw.jssy","2022/5/16 19:07:42","",""
"11135","2022/5/17 00:00:00","2022/5/30 00:00:00","100","60518728","9.89","","689.20","9.37","755.47","9.32","maoaiw.jssy","2022/5/16 19:08:17","",""
"11136","2022/5/17 00:00:00","2022/5/30 00:00:00","100","60514943","8.34","","626.58","7.82","686.83","7.77","maoaiw.jssy","2022/5/16 19:08:51","",""
"11137","2022/5/17 00:00:00","2022/5/30 00:00:00","100","60514942","8.84","","608.19","8.32","666.67","8.27","maoaiw.jssy","2022/5/16 19:09:16","",""
"11138","2022/5/31 00:00:00","2022/6/14 00:00:00","100","60518722","8.98","","703.75","8.46","771.42","8.41","maoaiw.jssy","2022/5/30 19:06:37","",""
"11139","2022/5/31 00:00:00","2022/6/14 00:00:00","100","60522773","8.98","","696.49","8.46","763.46","8.41","maoaiw.jssy","2022/5/30 19:08:05","",""
"11140","2022/5/31 00:00:00","2022/6/14 00:00:00","100","60518723","9.55","","696.58","9.03","763.56","8.98","maoaiw.jssy","2022/5/30 19:08:32","",""
"11141","2022/5/31 00:00:00","2022/6/14 00:00:00","100","60518728","10.23","","-967.53","9.71","-901.26","9.66","maoaiw.jssy","2022/5/30 19:08:58","maoaiw.jssy","2022/5/30 19:11:49"
"11142","2022/5/31 00:00:00","2022/6/14 00:00:00","100","60514943","8.67","","626.58","8.15","686.83","8.10","maoaiw.jssy","2022/5/30 19:09:33","",""
"11143","2022/5/31 00:00:00","2022/6/14 00:00:00","100","60514942","9.19","","608.19","8.67","666.67","8.62","maoaiw.jssy","2022/5/30 19:10:01","",""
"11144","2022/6/15 00:00:00","2022/6/28 00:00:00","100","60518722","9.29","","703.75","8.77","771.42","8.72","xushs.jssy","2022/6/14 16:21:46","",""
"11145","2022/6/15 00:00:00","2022/6/28 00:00:00","100","60522773","9.29","","696.49","8.77","763.46","8.72","xushs.jssy","2022/6/14 16:22:14","",""
"11146","2022/6/15 00:00:00","2022/6/28 00:00:00","100","60518723","9.88","","696.58","9.36","763.56","9.31","xushs.jssy","2022/6/14 16:22:43","",""
"11147","2022/6/15 00:00:00","2022/6/28 00:00:00","100","60518728","10.56","","689.20","10.04","755.47","9.99","xushs.jssy","2022/6/14 16:23:09","",""
"11148","2022/6/15 00:00:00","2022/6/28 00:00:00","100","60514943","8.99","","626.58","8.47","686.83","8.42","xushs.jssy","2022/6/14 16:23:48","",""
"11149","2022/6/15 00:00:00","2022/6/28 00:00:00","100","60514942","9.53","","608.19","9.01","666.67","8.96","xushs.jssy","2022/6/14 16:24:15","",""
"11150","2022/6/29 00:00:00","2022/7/12 00:00:00","100","60518722","9.03","","703.75","8.51","771.42","8.46","xushs.jssy","2022/6/28 18:28:56","",""
"11151","2022/6/29 00:00:00","2022/7/12 00:00:00","100","60522773","9.03","","696.49","8.51","763.46","8.46","xushs.jssy","2022/6/28 18:29:30","",""
"11152","2022/6/29 00:00:00","2022/7/12 00:00:00","100","60518723","9.61","","696.58","9.09","763.56","9.04","xushs.jssy","2022/6/28 18:30:09","",""
"11153","2022/6/29 00:00:00","2022/7/12 00:00:00","100","60518728","10.29","","689.20","9.77","755.47","9.72","xushs.jssy","2022/6/28 18:30:50","",""
"11154","2022/6/29 00:00:00","2022/7/12 00:00:00","100","60514943","8.73","","626.58","8.21","686.83","8.16","xushs.jssy","2022/6/28 18:31:34","",""
"11155","2022/6/29 00:00:00","2022/7/12 00:00:00","100","60514942","9.25","","608.19","8.73","666.67","8.68","xushs.jssy","2022/6/28 18:32:04","",""
"11156","2022/7/13 00:00:00","2022/7/26 00:00:00","100","60206059","8.74","","709.61","8.22","777.84","8.17","xushs.jssy","2022/7/12 22:09:59","",""
"11157","2022/7/13 00:00:00","2022/7/26 00:00:00","100","60509752","8.74","","702.51","8.22","770.06","8.17","xushs.jssy","2022/7/12 22:10:21","",""
"11158","2022/7/13 00:00:00","2022/7/26 00:00:00","100","60206060","9.30","","703.08","8.78","770.69","8.73","xushs.jssy","2022/7/12 22:10:46","",""
"11159","2022/7/13 00:00:00","2022/7/26 00:00:00","100","60209058","9.98","","692.96","9.46","759.59","9.41","xushs.jssy","2022/7/12 22:11:15","",""
"11160","2022/7/13 00:00:00","2022/7/26 00:00:00","100","60205879","8.94","","608.19","8.42","666.67","8.37","xushs.jssy","2022/7/12 22:11:42","",""
"11161","2022/7/13 00:00:00","2022/11/21 00:00:00","100","60205886","8.43","","626.88","7.91","687.16","7.86","xushs.jssy","2022/7/12 22:12:07","",""
"11162","2022/7/13 00:00:00","2022/7/26 00:00:00","100","60518722","8.74","","703.75","8.22","771.42","8.17","xushs.jssy","2022/7/12 22:15:31","",""
"11163","2022/7/13 00:00:00","2022/7/26 00:00:00","100","60522773","8.74","","696.49","8.22","763.46","8.17","xushs.jssy","2022/7/12 22:16:03","",""
"11164","2022/7/13 00:00:00","2022/7/26 00:00:00","100","60518723","9.30","","696.58","8.78","763.56","8.73","xushs.jssy","2022/7/12 22:16:54","",""
"11165","2022/7/13 00:00:00","2022/7/26 00:00:00","100","60518728","9.98","","689.20","9.46","755.47","9.41","xushs.jssy","2022/7/12 22:17:34","",""
"11166","2022/7/13 00:00:00","2022/7/26 00:00:00","100","60514943","8.43","","626.58","7.91","686.83","7.86","xushs.jssy","2022/7/12 22:17:58","",""
"11168","2022/7/13 00:00:00","2022/7/26 00:00:00","100","60514942","8.94","","608.19","8.42","666.67","8.37","xushs.jssy","2022/7/12 22:20:31","",""
"11169","2022/7/27 00:00:00","2022/8/9 00:00:00","100","60518722","8.50","","703.75","7.98","771.42","7.93","xushs.jssy","2022/7/26 17:03:29","",""
"11170","2022/7/27 00:00:00","2022/8/9 00:00:00","100","60522773","8.50","","696.49","7.98","763.46","7.93","xushs.jssy","2022/7/26 17:03:59","",""
"11171","2022/7/27 00:00:00","2022/8/9 00:00:00","100","60518723","9.05","","696.58","8.53","763.56","8.48","xushs.jssy","2022/7/26 17:04:31","",""
"11172","2022/7/27 00:00:00","2022/8/9 00:00:00","100","60518728","9.73","","689.20","9.21","755.47","9.16","xushs.jssy","2022/7/26 17:05:12","",""
"11173","2022/7/27 00:00:00","2022/8/9 00:00:00","100","60514943","8.18","","626.58","7.66","686.83","7.61","xushs.jssy","2022/7/26 17:06:05","",""
"11174","2022/7/27 00:00:00","2022/8/9 00:00:00","100","60514942","8.67","","608.19","8.15","666.67","8.10","xushs.jssy","2022/7/26 17:06:29","",""
"11175","2022/8/10 00:00:00","2022/8/23 00:00:00","100","60518722","8.40","","703.75","7.88","771.42","7.83","xushs.jssy","2022/8/9 18:35:26","",""
"11176","2022/8/10 00:00:00","2022/8/23 00:00:00","100","60522773","8.40","","-10554.51","7.88","-10487.54","7.83","xushs.jssy","2022/8/9 18:35:53","",""
"11177","2022/8/10 00:00:00","2022/8/23 00:00:00","100","60518723","8.94","","696.58","8.42","763.56","8.37","xushs.jssy","2022/8/9 18:36:28","",""
"11178","2022/8/10 00:00:00","2022/8/23 00:00:00","100","60518728","9.62","","689.20","9.10","755.47","9.05","xushs.jssy","2022/8/9 18:36:52","",""
"11179","2022/8/10 00:00:00","2022/8/23 00:00:00","100","60514943","8.08","","626.58","7.56","686.83","7.51","xushs.jssy","2022/8/9 18:37:26","",""
"11180","2022/8/10 00:00:00","2022/8/23 00:00:00","100","60514942","8.56","","608.19","8.04","666.67","7.99","xushs.jssy","2022/8/9 18:37:47","",""
"11181","2022/8/24 00:00:00","2022/9/6 00:00:00","100","60518722","8.24","","703.75","7.72","771.42","7.67","xushs.jssy","2022/8/23 16:41:05","",""
"11182","2022/8/24 00:00:00","2022/9/6 00:00:00","100","60522773","8.24","","696.49","7.72","-10273.24","7.67","xushs.jssy","2022/8/23 16:41:32","",""
"11183","2022/8/24 00:00:00","2022/9/6 00:00:00","100","60518723","8.76","","696.58","8.24","763.56","8.19","xushs.jssy","2022/8/23 16:42:03","",""
"11184","2022/8/24 00:00:00","2022/9/6 00:00:00","100","60518728","9.44","","689.20","8.92","755.47","8.87","xushs.jssy","2022/8/23 16:42:29","",""
"11185","2022/8/24 00:00:00","2022/9/6 00:00:00","100","60514943","7.90","","626.58","7.38","686.83","7.33","xushs.jssy","2022/8/23 16:43:20","",""
"11186","2022/8/24 00:00:00","2022/9/6 00:00:00","100","60514942","8.38","","608.19","7.86","666.67","7.81","xushs.jssy","2022/8/23 16:43:40","",""
"11187","2022/9/7 00:00:00","2022/9/21 00:00:00","100","60514943","8.06","","626.58","7.54","686.83","7.49","xushs.jssy","2022/9/6 15:30:36","",""
"11188","2022/9/7 00:00:00","2022/9/21 00:00:00","100","60514942","8.55","","608.19","8.03","666.67","7.98","xushs.jssy","2022/9/6 15:31:30","",""
"11189","2022/9/7 00:00:00","2022/9/21 00:00:00","100","60522773","8.39","","696.49","7.87","763.46","7.82","xushs.jssy","2022/9/6 15:31:58","",""
"11190","2022/9/7 00:00:00","2022/9/21 00:00:00","100","60518722","8.39","","703.75","7.87","-10583.30","7.82","xushs.jssy","2022/9/6 15:32:23","",""
"11191","2022/9/7 00:00:00","2022/9/21 00:00:00","100","60518723","8.92","","696.58","8.40","763.56","8.35","xushs.jssy","2022/9/6 15:32:50","",""
"11192","2022/9/7 00:00:00","2022/9/21 00:00:00","100","60518728","9.60","","689.20","9.08","755.47","9.03","xushs.jssy","2022/9/6 15:33:10","",""
"11193","2022/9/22 00:00:00","2022/10/24 00:00:00","100","60518722","8.16","","703.75","7.64","771.42","7.59","xushs.jssy","2022/9/21 18:55:37","",""
"11194","2022/9/22 00:00:00","2022/10/24 00:00:00","100","60522773","8.16","","696.49","7.64","763.46","7.59","xushs.jssy","2022/9/21 18:56:01","",""
"11195","2022/9/22 00:00:00","2022/10/24 00:00:00","100","60518723","8.68","","696.58","8.16","763.56","8.11","xushs.jssy","2022/9/21 18:56:24","",""
"11196","2022/9/22 00:00:00","2022/10/24 00:00:00","100","60518728","9.36","","689.20","8.84","755.47","8.79","xushs.jssy","2022/9/21 18:56:43","",""
"11197","2022/9/22 00:00:00","2022/10/24 00:00:00","100","60514943","7.82","","626.58","7.30","686.83","7.25","xushs.jssy","2022/9/21 18:57:19","",""
"11198","2022/9/22 00:00:00","2022/10/24 00:00:00","100","60514942","8.29","","608.19","7.77","666.67","7.72","xushs.jssy","2022/9/21 18:57:47","",""
"11199","2022/10/25 00:00:00","2022/11/7 00:00:00","100","60518722","8.31","","703.75","7.79","1481.85","7.21","xushs.jssy","2022/10/24 19:47:58","",""
"11200","2022/10/25 00:00:00","2022/11/7 00:00:00","100","60522773","8.31","","696.49","7.79","1459.95","7.22","xushs.jssy","2022/10/24 19:48:37","",""
"11201","2022/10/25 00:00:00","2022/11/7 00:00:00","100","60518723","8.83","","696.58","8.31","1460.15","7.74","xushs.jssy","2022/10/24 19:49:39","",""
"11202","2022/10/25 00:00:00","2022/11/7 00:00:00","100","60518728","9.61","","1444.67","8.52","689.20","9.09","xushs.jssy","2022/10/24 19:50:32","sbxzhanghf.jssy","2022/11/18 10:44:10"
"11203","2022/10/25 00:00:00","2022/11/7 00:00:00","100","60518722","8.31","","1475.17","7.22","703.75","7.79","xushs.jssy","2022/10/24 19:50:57","",""
"11204","2022/10/25 00:00:00","2022/11/7 00:00:00","100","60522773","8.31","","1459.95","7.22","696.49","7.79","xushs.jssy","2022/10/24 19:51:16","",""
"11205","2022/10/25 00:00:00","2022/11/7 00:00:00","100","60518723","8.83","","1460.15","7.74","696.58","8.31","xushs.jssy","2022/10/24 19:51:38","",""
"11206","2022/10/25 00:00:00","2022/11/7 00:00:00","100","60514942","8.45","","1274.85","7.36","608.19","7.93","xushs.jssy","2022/10/24 19:52:13","",""
"11207","2022/10/25 00:00:00","2022/11/7 00:00:00","100","60514943","7.97","","1313.41","6.88","626.58","7.45","xushs.jssy","2022/10/24 19:52:33","",""
"11208","2022/11/8 00:00:00","2022/11/21 00:00:00","100","60518722","8.43","","703.75","7.91","771.42","7.86","xushs.jssy","2022/11/7 17:18:13","sbxzhanghf.jssy","2022/11/22 11:27:10"
"11209","2022/11/8 00:00:00","2022/11/21 00:00:00","100","60522773","8.43","","696.49","7.91","763.46","7.86","xushs.jssy","2022/11/7 17:18:35","xushs.jssy","2022/11/21 09:49:51"
"11210","2022/11/8 00:00:00","2022/11/21 00:00:00","100","60518723","8.97","","696.58","8.45","763.56","8.40","xushs.jssy","2022/11/7 17:18:58","xushs.jssy","2022/11/21 09:50:05"
"11211","2022/11/8 00:00:00","2022/11/21 00:00:00","100","60518728","9.85","","689.20","9.33","755.47","9.28","xushs.jssy","2022/11/7 17:19:18","xushs.jssy","2022/11/21 09:50:22"
"11212","2022/11/8 00:00:00","2022/11/21 00:00:00","100","60514943","8.10","","626.58","7.58","686.83","7.53","xushs.jssy","2022/11/7 17:19:59","xushs.jssy","2022/11/21 09:50:34"
"11213","2022/11/8 00:00:00","2022/11/21 00:00:00","100","60514942","8.59","","608.19","8.07","666.67","8.02","xushs.jssy","2022/11/7 17:20:45","xushs.jssy","2022/11/21 09:50:49"
"11214","2022/11/22 00:00:00","2022/12/5 00:00:00","100","60518722","8.29","","703.75","7.77","771.42","7.72","xushs.jssy","2022/11/21 09:52:50","xushs.jssy","2022/12/5 16:35:16"
"11215","2022/11/22 00:00:00","2022/12/5 00:00:00","100","60522773","8.29","","696.49","7.77","763.46","7.72","xushs.jssy","2022/11/21 09:53:25","xushs.jssy","2022/12/5 16:35:08"
"11216","2022/11/22 00:00:00","2022/12/5 00:00:00","100","60518723","8.82","","696.58","8.30","763.56","8.25","xushs.jssy","2022/11/21 09:53:52","xushs.jssy","2022/12/5 16:34:57"
"11217","2022/11/22 00:00:00","2022/12/5 00:00:00","100","60518728","9.70","","689.20","9.18","755.47","9.13","xushs.jssy","2022/11/21 09:54:16","xushs.jssy","2022/12/5 16:34:47"
"11218","2022/11/22 00:00:00","2023/4/28 00:00:00","100","60205886","7.96","","626.88","7.44","687.16","7.39","xushs.jssy","2022/11/21 09:54:44","xushs.jssy","2022/12/5 16:34:36"
"11219","2022/11/22 00:00:00","2022/12/5 00:00:00","100","60514942","8.44","","608.19","7.92","666.67","7.87","xushs.jssy","2022/11/21 09:55:05","xushs.jssy","2022/12/5 16:34:05"
"11220","2022/11/22 00:00:00","2022/12/5 00:00:00","100","60514943","7.96","","626.58","7.44","686.83","7.39","xushs.jssy","2022/11/21 17:59:30","xushs.jssy","2022/12/5 16:35:25"
"11221","2022/12/6 00:00:00","2022/12/19 00:00:00","100","60522773","7.94","","696.49","7.42","763.46","7.37","xushs.jssy","2022/12/5 16:36:35","xushs.jssy","2022/12/19 19:28:20"
"11222","2022/12/6 00:00:00","2022/12/19 00:00:00","100","60518722","7.94","","703.75","7.42","771.42","7.37","xushs.jssy","2022/12/5 16:37:37","xushs.jssy","2022/12/19 19:28:38"
"11223","2022/12/6 00:00:00","2022/12/19 00:00:00","100","60518723","8.44","","696.58","7.92","763.56","7.87","xushs.jssy","2022/12/5 16:38:00","xushs.jssy","2022/12/19 19:28:59"
"11224","2022/12/6 00:00:00","2022/12/19 00:00:00","100","60518728","9.42","","689.20","8.90","755.47","8.85","xushs.jssy","2022/12/5 16:38:23","xushs.jssy","2022/12/19 19:29:11"
"11225","2022/12/6 00:00:00","2022/12/19 00:00:00","100","60514943","7.60","","626.58","7.08","686.83","7.03","xushs.jssy","2022/12/5 16:38:47","xushs.jssy","2022/12/19 19:29:22"
"11226","2022/12/6 00:00:00","2022/12/19 00:00:00","100","60514942","8.05","","608.19","7.53","666.67","7.48","xushs.jssy","2022/12/5 16:39:06","xushs.jssy","2022/12/19 19:29:36"
"11227","2022/12/20 00:00:00","2023/1/3 00:00:00","100","60518728","9.02","","689.20","8.50","755.47","8.45","xushs.jssy","2022/12/19 19:35:48","xushs.jssy","2023/1/3 18:02:29"
"11228","2022/12/20 00:00:00","2023/1/3 00:00:00","100","60514943","7.20","","626.58","6.68","686.83","6.63","xushs.jssy","2022/12/19 19:36:49","xushs.jssy","2023/1/3 18:02:44"
"11229","2022/12/20 00:00:00","2023/1/3 00:00:00","100","60514942","7.64","","608.19","7.12","666.67","7.07","xushs.jssy","2022/12/19 19:38:01","xushs.jssy","2023/1/3 18:02:54"
"11230","2022/12/20 00:00:00","2023/1/3 00:00:00","100","60518722","7.55","","703.75","7.03","771.42","6.98","xushs.jssy","2022/12/19 19:38:48","xushs.jssy","2023/1/3 18:03:02"
"11231","2022/12/20 00:00:00","2023/1/3 00:00:00","100","60518723","8.04","","696.58","7.52","763.56","7.47","xushs.jssy","2022/12/19 19:39:18","xushs.jssy","2023/1/3 18:03:11"
"11232","2022/12/20 00:00:00","2023/1/3 00:00:00","100","60522773","7.55","","696.49","7.03","763.46","6.98","xushs.jssy","2022/12/19 19:39:47","xushs.jssy","2023/1/17 15:47:40"
"11233","2023/1/4 00:00:00","2023/1/17 00:00:00","100","60518726","7.75","","706.91","7.23","774.88","7.18","xushs.jssy","2023/1/3 18:04:33","",""
"11234","2023/1/4 00:00:00","2023/1/17 00:00:00","100","63003077","7.75","","696.96","7.23","763.97","7.18","xushs.jssy","2023/1/3 18:04:57","",""
"11235","2023/1/4 00:00:00","2023/1/17 00:00:00","100","60518727","8.25","","696.30","7.73","763.26","7.68","xushs.jssy","2023/1/3 18:05:20","",""
"11236","2023/1/4 00:00:00","2023/1/17 00:00:00","100","60518728","9.23","","689.20","8.71","755.47","8.66","xushs.jssy","2023/1/3 18:05:42","xushs.jssy","2023/1/17 15:43:22"
"11237","2023/1/4 00:00:00","2023/1/17 00:00:00","100","60514942","7.85","","608.19","7.33","666.67","7.28","xushs.jssy","2023/1/3 18:06:11","xushs.jssy","2023/1/17 15:43:30"
"11238","2023/1/4 00:00:00","2023/1/17 00:00:00","100","60514943","7.41","","626.58","6.89","686.83","6.84","xushs.jssy","2023/1/3 18:06:51","xushs.jssy","2023/1/17 15:43:39"
"11239","2023/1/18 00:00:00","2023/2/3 00:00:00","100","60518726","7.59","","706.91","7.07","774.88","7.02","xushs.jssy","2023/1/17 15:44:35","",""
"11241","2023/1/18 00:00:00","2023/2/3 00:00:00","100","63003077","7.59","","696.96","7.07","763.97","7.02","xushs.jssy","2023/1/17 15:57:28","",""
"11242","2023/1/18 00:00:00","2023/2/3 00:00:00","100","60518727","8.07","","696.30","7.55","763.26","7.50","xushs.jssy","2023/1/17 15:57:52","",""
"11243","2023/1/18 00:00:00","2023/2/3 00:00:00","100","60518728","9.05","","689.20","8.53","755.47","8.48","xushs.jssy","2023/1/17 15:58:29","xushs.jssy","2023/2/3 14:46:39"
"11244","2023/1/18 00:00:00","2023/2/3 00:00:00","100","60514943","7.24","","626.58","6.72","686.83","6.67","xushs.jssy","2023/1/17 15:58:57","xushs.jssy","2023/2/3 14:46:50"
"11245","2023/1/18 00:00:00","2023/2/3 00:00:00","100","60514942","7.68","","608.19","7.16","666.67","7.11","xushs.jssy","2023/1/17 15:59:20","xushs.jssy","2023/2/3 14:46:59"
"11246","2023/2/4 00:00:00","2023/3/17 00:00:00","100","60518726","7.76","","706.91","7.24","774.88","7.19","xushs.jssy","2023/2/3 15:02:56","",""
"11247","2023/2/4 00:00:00","2023/3/17 00:00:00","100","63003077","7.76","","696.96","7.24","763.97","7.19","xushs.jssy","2023/2/3 15:03:20","",""
"11248","2023/2/4 00:00:00","2023/3/17 00:00:00","100","60518727","8.25","","696.30","7.73","763.26","7.68","xushs.jssy","2023/2/3 15:04:31","",""
"11249","2023/2/4 00:00:00","2023/3/17 00:00:00","100","60518728","9.23","","689.20","8.71","755.47","8.66","xushs.jssy","2023/2/3 15:10:32","",""
"11250","2023/2/4 00:00:00","2023/3/17 00:00:00","100","60514943","7.41","","626.58","6.89","686.83","6.84","xushs.jssy","2023/2/3 15:10:59","",""
"11251","2023/2/4 00:00:00","2023/3/17 00:00:00","100","60514942","7.86","","608.19","7.34","666.67","7.29","xushs.jssy","2023/2/3 15:11:31","",""
"11252","2023/3/18 00:00:00","2023/3/31 00:00:00","100","60518726","7.68","","706.91","7.16","774.88","7.11","xushs.jssy","2023/3/17 17:17:06","",""
"11253","2023/3/18 00:00:00","2023/3/31 00:00:00","100","63003077","7.68","","696.96","7.16","763.97","7.11","xushs.jssy","2023/3/17 17:17:54","",""
"11254","2023/3/18 00:00:00","2023/3/31 00:00:00","100","60518727","8.17","","696.30","7.65","763.26","7.60","xushs.jssy","2023/3/17 17:18:34","",""
"11255","2023/3/18 00:00:00","2023/3/31 00:00:00","100","60518728","9.15","","689.20","8.63","755.47","8.58","xushs.jssy","2023/3/17 17:19:31","",""
"11256","2023/3/18 00:00:00","2023/3/31 00:00:00","100","60514943","7.33","","626.58","6.81","686.83","6.76","xushs.jssy","2023/3/17 17:20:12","",""
"11257","2023/3/18 00:00:00","2023/3/31 00:00:00","100","60514942","7.77","","608.19","7.25","666.67","7.20","xushs.jssy","2023/3/17 17:21:24","",""
"11258","2023/4/1 00:00:00","2023/4/17 00:00:00","100","60518726","7.41","","706.91","6.89","774.88","6.84","xushs.jssy","2023/3/31 15:06:52","",""
"11259","2023/4/1 00:00:00","2023/4/17 00:00:00","100","63003077","7.41","","696.96","6.89","763.97","6.84","xushs.jssy","2023/3/31 15:10:07","",""
"11260","2023/4/1 00:00:00","2023/4/17 00:00:00","100","60518727","7.88","","696.30","7.36","763.26","7.31","xushs.jssy","2023/3/31 15:11:08","",""
"11261","2023/4/1 00:00:00","2023/4/17 00:00:00","100","60518728","9.06","","689.20","8.54","755.47","8.49","xushs.jssy","2023/3/31 15:12:00","",""
"11262","2023/4/1 00:00:00","2023/4/17 00:00:00","100","60514943","7.06","","626.58","6.54","686.83","6.49","xushs.jssy","2023/3/31 15:13:03","",""
"11263","2023/4/1 00:00:00","2023/4/17 00:00:00","100","60514942","7.48","","608.19","6.96","666.67","6.91","xushs.jssy","2023/3/31 15:13:49","",""
"11264","2023/4/18 00:00:00","2023/4/28 00:00:00","100","60518726","7.85","","706.91","7.33","774.88","7.28","xushs.jssy","2023/4/17 22:22:33","",""
"11265","2023/4/18 00:00:00","2023/4/28 00:00:00","100","63003077","7.85","","696.96","7.33","763.97","7.28","xushs.jssy","2023/4/17 22:23:56","",""
