date,date_day,order_cnt,amount,pay_amount,discountAmount,refuelLiters,进站加油车量（汽油）,进站加油车量（柴油）,进站率（汽油）,进站率（柴油）,站前车流量（汽油）,站前车流量（柴油）,path,text_day,text_night,high,low,wc_day,wd_day,wc_night,wd_night,week,holidays,60000361_price,60000361_price_other,60000361_order_cnt,60000361_refuelLiters,60000361_amount,60033428_price,60033428_price_other,60033428_order_cnt,60033428_refuelLiters,60033428_amount,60000359_price,60000359_price_other,60000359_order_cnt,60000359_refuelLiters,60000359_amount,60000304_price,60000304_price_other,60000304_order_cnt,60000304_refuelLiters,60000304_amount,60000305_price,60000305_price_other,60000305_order_cnt,60000305_refuelLiters,60000305_amount,60000312_price,60000312_price_other,60000312_order_cnt,60000312_refuelLiters,60000312_amount,60000313_price,60000313_price_other,60000313_order_cnt,60000313_refuelLiters,60000313_amount,60000317_price,60000317_price_other,60000317_order_cnt,60000317_refuelLiters,60000317_amount
2023/5/30,2023/5/30,323,166985.24,166985.24,0,23647.89,217,35,4.26,3.43,5093,1021,"扬州,扬州市,江苏省,中国",雾,阴,22,19,<3级,东北风,<3级,东北风,星期二,,,,0,,,7.06,[],34,4461.88,31500.76,7.06,"[5.07, 6.50, 7.06]",65,12484.51,88139.89,,,0,,,7.42,"[5.49, 7.02, 7.12, 7.42]",150,4180.55,31020.47,,,0,,,7.89,"[5.84, 7.39, 7.49, 7.89]",46,1883.05,14857.13,,,0,,
2023/5/31,2023/5/31,266,129100.8,129100.8,0,18196.09,187,26,3.6,2.63,5188,990,"扬州,扬州市,江苏省,中国",多云,多云,27,20,<3级,东北风,<3级,东风,星期三,,,,0,,,7.14,[],49,5793.93,41367.83,7.14,"[5.07, 6.45, 7.14]",48,7756.43,55380.29,,,0,,,7.5,"[5.49, 7.10, 7.20, 7.50]",108,2544.31,19082.19,,,0,,,7.98,"[5.84, 7.48, 7.58, 7.98]",37,1485.45,11853.94,,,0,,
2023/6/1,2023/6/1,277,209400.47,209400.47,0,29420.22,192,27,3.72,2.64,5167,1025,"扬州,扬州市,江苏省,中国",多云,晴,29,19,<3级,东北风,<3级,西北风,星期四,,,,0,,,7.14,[],30,4829.11,34479.72,7.14,"[5.07, 6.45, 7.14]",60,19265.96,137558.38,,,0,,,7.5,"[5.49, 7.10, 7.20, 7.50]",129,3425.45,25690.63,,,0,,,7.98,"[5.84, 7.48, 7.58, 7.98]",33,1285.64,10259.54,,,0,,
2023/6/2,2023/6/2,295,223272.71,223272.71,0,31440.31,185,28,3.37,2.67,5485,1048,"扬州,扬州市,江苏省,中国",雾,多云,35,20,<3级,北风,<3级,东北风,星期五,,,,0,,,7.14,[],36,4056.67,28964.18,7.14,"[5.07, 6.45, 7.14]",69,21982.03,156950.79,,,0,,,7.5,"[5.49, 7.10, 7.20, 7.50]",119,2855.24,21414.03,,,0,,,7.98,"[5.84, 7.48, 7.58, 7.98]",41,1775.87,14171.72,,,0,,
2023/6/3,2023/6/3,273,208924.62,208924.62,0,29394.16,168,30,3.27,3.44,5143,870,"扬州,扬州市,江苏省,中国",阴,小雨,29,20,<3级,东风,<3级,东北风,星期六,,,,0,,,7.14,[],39,6214.76,44373.03,7.14,"[5.07, 6.45, 7.14]",53,18124.19,129406.37,,,0,,,7.5,"[5.49, 7.10, 7.20, 7.50]",113,2928.12,21960.28,,,0,,,7.98,"[5.84, 7.48, 7.58, 7.98]",37,1459.98,11650.73,,,0,,
2023/6/4,2023/6/4,252,194080.56,194080.56,0,27223.74,187,26,3.85,3.7,4854,703,"扬州,扬州市,江苏省,中国",阴,大雨,24,18,3~4级,东北风,<3级,东风,星期日,,,,0,,,7.14,[],27,3942.73,28150.82,7.14,"[5.07, 6.45, 7.14]",47,17974.86,128339.74,,,0,,,7.5,"[5.49, 7.10, 7.20, 7.50]",117,3145.94,23594.2,,,0,,,7.98,"[5.84, 7.48, 7.58, 7.98]",39,1589.29,12682.82,,,0,,
2023/6/5,2023/6/5,237,94491.38,94491.38,0,13330.71,154,24,3.38,2.82,4561,849,"扬州,扬州市,江苏省,中国",小雨,小雨,22,17,<3级,北风,<3级,西北风,星期一,,,,0,,,7.14,[],29,3580.57,25564.9,7.14,"[5.07, 6.45, 7.14]",30,4357.55,31112.49,,,0,,,7.5,"[5.49, 7.10, 7.20, 7.50]",122,3493.32,26199.33,,,0,,,7.98,"[5.84, 7.48, 7.58, 7.98]",30,1275.76,10180.73,,,0,,
2023/6/6,2023/6/6,272,130985.17,130985.17,0,18284.44,186,26,3.56,2.59,5225,1002,"扬州,扬州市,江苏省,中国",多云,多云,28,18,<3级,西南风,<3级,南风,星期二,,,,0,,,7.14,[],25,3324.45,23736.4,7.14,"[5.07, 6.45, 7.14]",53,9156.58,65377.57,,,0,,,7.5,"[5.49, 7.10, 7.20, 7.50]",136,3579.74,26847.88,,,0,,,7.98,"[5.84, 7.48, 7.58, 7.98]",41,1744.48,13921.29,,,0,,
2023/6/7,2023/6/7,322,155099.09,155099.09,0,21918.66,180,31,3.47,3,5194,1034,"扬州,扬州市,江苏省,中国",多云,多云,30,20,<3级,南风,<3级,西南风,星期三,,,,0,,,7.14,[],39,4855.34,34666.71,7.14,"[5.07, 6.45, 7.14]",70,11403.89,81422.98,,,0,,,7.5,"[5.49, 7.10, 7.20, 7.50]",137,3218.99,24141.75,,,0,,,7.98,"[5.84, 7.48, 7.58, 7.98]",43,1629.3,13002.18,,,0,,
2023/6/8,2023/6/8,315,139880.46,139880.46,0,19662.43,211,36,4.8,3.65,4397,986,"扬州,扬州市,江苏省,中国",晴,晴,31,20,<3级,西南风,<3级,西风,星期四,,,,0,,,7.14,[],32,4500.13,32130.69,7.14,"[5.07, 6.45, 7.14]",48,8689,62038.99,,,0,,,7.5,"[5.49, 7.10, 7.20, 7.50]",157,4093.5,30700.55,,,0,,,7.98,"[5.84, 7.48, 7.58, 7.98]",45,1640.51,13310.02,,,0,,
2023/6/9,2023/6/9,306,128673.59,128673.59,0,18258.27,185,29,3.39,2.94,5466,986,"扬州,扬州市,江苏省,中国",多云,晴,36,23,<3级,西南风,<3级,西南风,星期五,,,,0,,,7.14,[],47,4388.02,31329.97,7.14,"[5.07, 6.45, 7.14]",55,8322.95,59439.34,,,0,,,7.5,"[5.49, 7.10, 7.20, 7.50]",124,2943.59,22076.63,,,0,,,7.98,"[5.84, 7.48, 7.58, 7.98]",45,1732.27,13823.52,,,0,,
2023/6/10,2023/6/10,249,122949.73,122949.73,0,17475.08,187,34,3.76,4.11,4974,826,"扬州,扬州市,江苏省,中国",中雨,多云,36,23,3~4级,西风,<3级,东北风,星期六,,,,0,,,7.14,[],32,3856.84,27537.55,7.14,"[5.07, 6.45, 7.14]",49,8215.93,58673.17,,,0,,,7.5,"[5.49, 7.10, 7.20, 7.50]",108,3101.75,23262.66,,,0,,,7.98,"[5.84, 7.48, 7.58, 7.98]",33,1441.01,11499.52,,,0,,
2023/6/11,2023/6/11,285,119079.01,119079.01,0,16669.96,208,25,4.21,3.86,4941,647,"扬州,扬州市,江苏省,中国",多云,阴,33,20,<3级,东风,<3级,东风,星期日,,,,0,,,7.14,[],34,3481.06,24854.28,7.14,"[5.07, 6.45, 7.14]",36,7178.39,51253.45,,,0,,,7.5,"[5.49, 7.10, 7.20, 7.50]",149,3707.81,27808.26,,,0,,,7.98,"[5.84, 7.48, 7.58, 7.98]",43,1737.06,13862.2,,,0,,
2023/6/12,2023/6/12,275,127698.8,127698.8,0,17940.71,200,30,3.77,3.53,5306,849,"扬州,扬州市,江苏省,中国",阴,阴,31,21,<3级,东风,<3级,东风,星期一,,,,0,,,7.14,[],27,2808.77,20054.22,7.14,"[5.07, 6.45, 7.14]",51,8822.26,62990.43,,,0,,,7.5,"[5.49, 7.10, 7.20, 7.50]",121,3526.57,26449.12,,,0,,,7.98,"[5.84, 7.48, 7.58, 7.98]",46,2078.12,16583.71,,,0,,
2023/6/13,2023/6/13,125,334213.95,334213.95,0,46893.85,192,31,3.68,3.07,5223,1009,"扬州,扬州市,江苏省,中国",多云,晴,30,21,<3级,东北风,<3级,东南风,星期二,,,,0,,,7.14,[],40,7073.39,50503.91,7.14,"[5.07, 6.45, 7.14]",56,38875.39,277569.73,,,0,,,7.5,"[5.49, 7.10, 7.20, 7.50]",14,525.54,3941.56,,,0,,,7.98,"[5.84, 7.48, 7.58, 7.98]",5,217.24,1733.54,,,0,,
2023/6/14,2023/6/14,284,159063.75,159063.75,0,22529.56,175,39,3.44,4.12,5080,948,"扬州,扬州市,江苏省,中国",晴,晴,34,21,3~4级,东北风,<3级,西南风,星期三,,,,0,,,7.1,[],40,5512.95,39141.55,7.1,"[5.07, 6.40, 7.10]",69,12026.61,85388.18,,,0,,,7.46,"[5.49, 7.06, 7.16, 7.46]",110,2938.21,21919.55,,,0,,,7.93,"[5.84, 7.43, 7.53, 7.93]",35,1402.38,11121.01,,,0,,
2023/6/15,2023/6/15,310,137595.35,137595.35,0,19675.26,193,40,3.8,4.4,5084,911,"扬州,扬州市,江苏省,中国",晴,多云,35,24,<3级,南风,<3级,东南风,星期四,,,,0,,,7.1,[],26,4151.35,29474.48,7.1,"[5.07, 6.40, 7.10]",59,9160.53,65039.3,,,0,,,7.46,"[5.49, 7.06, 7.16, 7.46]",160,4173.93,31237.39,,,0,,,7.93,"[5.84, 7.43, 7.53, 7.93]",34,1209.28,9589.94,,,0,,
2023/6/16,2023/6/16,317,125733.38,125733.38,0,17879.17,206,40,3.71,4.31,5547,928,"扬州,扬州市,江苏省,中国",多云,阴,33,24,<3级,南风,<3级,东风,星期五,,,,0,,,7.1,[],35,2948.48,20934.02,7.1,"[5.07, 6.40, 7.10]",55,8479.19,60201.71,,,0,,,7.46,"[5.49, 7.06, 7.16, 7.46]",144,3808.59,28412.73,,,0,,,7.93,"[5.84, 7.43, 7.53, 7.93]",48,1795.07,14235.08,,,0,,
2023/6/17,2023/6/17,252,119513.54,119513.54,0,17001.74,166,26,3.49,3.25,4754,799,"扬州,扬州市,江苏省,中国",中雨,暴雨,28,21,<3级,东南风,<3级,东风,星期六,,,,0,,,7.1,[],21,2691.06,19106.38,7.1,"[5.07, 6.40, 7.10]",56,8998.05,63885.2,,,0,,,7.46,"[5.49, 7.06, 7.16, 7.46]",105,2905.46,21675.36,,,0,,,7.93,"[5.84, 7.43, 7.53, 7.93]",41,1653.69,13113.76,,,0,,
2023/6/18,2023/6/18,200,60489.36,60489.36,0,8308.51,155,21,3.65,3.34,4252,629,"扬州,扬州市,江苏省,中国",小雨,中雨,24,23,<3级,东南风,<3级,东风,星期日,,,,0,,,7.1,[],15,1915.48,13599.79,7.1,"[5.07, 6.40, 7.10]",12,1108.69,7871.54,,,0,,,7.46,"[5.49, 7.06, 7.16, 7.46]",116,3140.71,23430.71,,,0,,,7.93,"[5.84, 7.43, 7.53, 7.93]",46,1892.87,15010.63,,,0,,
2023/6/19,2023/6/19,213,80235.82,80235.82,0,11371.61,146,26,3.23,3.58,4514,726,"扬州,扬州市,江苏省,中国",大雨,多云,28,24,<3级,南风,<3级,西风,星期一,,,,0,,,7.1,[],21,2285.66,16227.94,7.1,"[5.07, 6.40, 7.10]",32,4041.29,28692.76,,,0,,,7.46,"[5.49, 7.06, 7.16, 7.46]",98,2843.23,21211.54,,,0,,,7.93,"[5.84, 7.43, 7.53, 7.93]",42,1605.75,12733.63,,,0,,
2023/6/20,2023/6/20,285,118194.41,118194.41,0,16743.19,173,31,3.18,3.14,5439,988,"扬州,扬州市,江苏省,中国",多云,多云,30,22,<3级,西北风,<3级,西南风,星期二,,,,0,,,7.1,[],28,3525.64,25031.91,7.1,"[5.07, 6.40, 7.10]",40,6852.05,48648.99,,,0,,,7.46,"[5.49, 7.06, 7.16, 7.46]",140,3570.79,26639.28,,,0,,,7.93,"[5.84, 7.43, 7.53, 7.93]",50,2033.12,16122.76,,,0,,
2023/6/21,2023/6/21,347,142207.24,142207.24,0,20223.21,212,33,3.35,3.34,6334,988,"扬州,扬州市,江苏省,中国",多云,多云,33,23,<3级,东北风,<3级,北风,星期三,,,,0,,,7.1,[],32,2853.22,20257.27,7.1,"[5.07, 6.40, 7.10]",61,10175.87,72247.69,,,0,,,7.46,"[5.49, 7.06, 7.16, 7.46]",165,4270.18,31856.58,,,0,,,7.93,"[5.84, 7.43, 7.53, 7.93]",52,1975.27,15664,,,0,,
2023/6/22,2023/6/22,302,102842.78,102842.78,0,14324.31,231,20,3.81,2.99,6060,670,"扬州,扬州市,江苏省,中国",阴,阴,32,22,<3级,西风,<3级,西南风,星期四,,,,0,,,7.1,[],16,1853.42,13159.11,7.1,"[5.07, 6.40, 7.10]",31,5386.72,38245.31,,,0,,,7.46,"[5.49, 7.06, 7.16, 7.46]",182,4524.29,33752.67,,,0,,,7.93,"[5.84, 7.43, 7.53, 7.93]",56,2095.55,16617.83,,,0,,
2023/6/23,2023/6/23,278,91357.56,91357.56,0,12885.01,168,22,3.04,3.15,5520,699,"扬州,扬州市,江苏省,中国",阴,阴,30,21,3~4级,南风,<3级,东风,星期五,,,,0,,,7.1,[],21,2209.79,15689.36,7.1,"[5.07, 6.40, 7.10]",36,4574.6,32479.25,,,0,,,7.46,"[5.49, 7.06, 7.16, 7.46]",151,3746.97,27953.55,,,0,,,7.93,"[5.84, 7.43, 7.53, 7.93]",48,1744.58,13834.66,,,0,,
2023/6/24,2023/6/24,235,92823.26,92823.26,0,12995.62,172,19,3.24,2.46,5309,774,"扬州,扬州市,江苏省,中国",小雨,中雨,24,22,3~4级,东风,<3级,南风,星期六,,,,0,,,7.1,[],21,2121.48,15062,7.1,"[5.07, 6.40, 7.10]",38,5634.38,40003.5,,,0,,,7.46,"[5.49, 7.06, 7.16, 7.46]",131,3781.22,28208.42,,,0,,,7.93,"[5.84, 7.43, 7.53, 7.93]",28,1100.31,8725.5,,,0,,
2023/6/25,2023/6/25,239,169747.96,169747.96,0,23956.57,154,25,3.28,3.23,4688,774,"扬州,扬州市,江苏省,中国",中雨,阴,26,24,<3级,西风,<3级,西南风,星期日,,,,0,,,7.1,[],20,2244.65,15936.74,7.1,"[5.07, 6.40, 7.10]",39,15888.9,112810.58,,,0,,,7.46,"[5.49, 7.06, 7.16, 7.46]",118,3580.72,26713.08,,,0,,,7.93,"[5.84, 7.43, 7.53, 7.93]",39,1621.69,12860.3,,,0,,
2023/6/26,2023/6/26,313,285375.06,285375.06,0,40276.28,180,20,3.39,2.21,5317,903,"扬州,扬州市,江苏省,中国",多云,晴,30,22,3~4级,西风,<3级,南风,星期一,,,,0,,,7.1,[],32,4727.01,33561.55,7.1,"[5.07, 6.40, 7.10]",71,29634.56,210404.48,,,0,,,7.46,"[5.49, 7.06, 7.16, 7.46]",140,3394.53,25324.29,,,0,,,7.93,"[5.84, 7.43, 7.53, 7.93]",42,1827.41,14491.53,,,0,,
2023/6/27,2023/6/27,280,99250.98,99250.98,0,14126.52,171,20,3.21,1.99,5323,1006,"扬州,扬州市,江苏省,中国",晴,多云,33,25,3~4级,西南风,<3级,南风,星期二,,,,0,,,7.1,[],24,2354.51,16716.62,7.1,"[5.07, 6.40, 7.10]",46,5832.66,41411.42,,,0,,,7.46,"[5.49, 7.06, 7.16, 7.46]",134,3404.81,25400.6,,,0,,,7.93,"[5.84, 7.43, 7.53, 7.93]",44,1757.19,13934.6,,,0,,
2023/6/28,2023/6/28,335,172753.08,172753.08,0,24676.77,157,32,2.82,3.21,5562,996,"扬州,扬州市,江苏省,中国",阴,阴,34,26,3~4级,西南风,<3级,西南风,星期三,,,,0,,,7.1,[],57,7737.56,54935.95,7.1,"[5.07, 6.40, 7.10]",60,10613.32,75353.71,,,0,,,7.46,"[5.49, 7.06, 7.16, 7.46]",137,3744.92,27964.85,,,0,,,7.93,"[5.84, 7.43, 7.53, 7.93]",38,1520.86,12060.62,,,0,,
2023/6/29,2023/6/29,312,370194.64,370194.64,0,51850.6,187,30,3.57,3.14,5230,953,"扬州,扬州市,江苏省,中国",多云,暴雨,33,25,3~4级,西南风,<3级,西风,星期四,,,,0,,,7.16,[],34,5132.01,36745.19,7.16,"[5.07, 6.36, 7.16]",82,40828.67,292332.32,,,0,,,7.51,"[5.49, 7.11, 7.21, 7.51]",122,3233.39,24282.21,,,0,,,7.99,"[5.84, 7.49, 7.59, 7.99]",43,1884.92,15060.42,,,0,,
2023/6/30,2023/6/30,250,86876.5,86876.5,0,12454.55,176,21,3.42,2.45,5151,857,"扬州,扬州市,江苏省,中国",阵雨,多云,30,24,<3级,西风,<3级,西南风,星期五,,,,0,,,7.16,[],14,2067.71,14804.61,7.16,"[5.07, 6.36, 7.16]",37,4669.21,33431.05,,,0,,,7.51,"[5.49, 7.11, 7.21, 7.51]",116,3133.78,23534.27,,,0,,,7.99,"[5.84, 7.49, 7.59, 7.99]",45,1610.56,12868.26,,,0,,
2023/7/1,2023/7/1,299,124331.88,124331.88,0,17369.12,181,21,3.35,2.51,5410,838,"扬州,扬州市,江苏省,中国",多云,中雨,33,27,<3级,东风,<3级,东南风,星期六,,,,0,,,7.16,[],25,3367.65,24112.24,7.16,"[5.07, 6.36, 7.16]",50,7441.09,53277.69,,,0,,,7.51,"[5.49, 7.11, 7.21, 7.51]",143,3655.43,27452.28,,,0,,,7.99,"[5.84, 7.49, 7.59, 7.99]",54,2251.05,17985.84,,,0,,
2023/7/2,2023/7/2,264,116558.77,116558.77,0,16216.38,158,19,3.17,3.11,4983,610,"扬州,扬州市,江苏省,中国",中雨,阴,31,27,3~4级,西风,<3级,南风,星期日,,,,0,,,7.16,[],25,3777.77,27048.61,7.16,"[5.07, 6.36, 7.16]",38,6665.8,47726.8,,,0,,,7.51,"[5.49, 7.11, 7.21, 7.51]",146,3739.05,28079.79,,,0,,,7.99,"[5.84, 7.49, 7.59, 7.99]",40,1586.34,12674.58,,,0,,
2023/7/3,2023/7/3,294,108986.08,108986.08,0,15381.41,158,19,2.95,2.3,5362,826,"扬州,扬州市,江苏省,中国",雾,阴,33,28,<3级,西风,<3级,西南风,星期一,,,,0,,,7.16,[],31,3054.44,21869.59,7.16,"[5.07, 6.36, 7.16]",48,6568.66,47031.29,,,0,,,7.51,"[5.49, 7.11, 7.21, 7.51]",143,3189.61,24037.78,,,0,,,7.99,"[5.84, 7.49, 7.59, 7.99]",45,1782.02,14238.2,,,0,,
2023/7/4,2023/7/4,309,120551.26,120551.26,0,17159.34,157,24,2.98,2.73,5269,878,"扬州,扬州市,江苏省,中国",小雨,多云,34,24,3~4级,西风,<3级,西风,星期二,,,,0,,,7.16,[],32,3393.1,24294.48,7.16,"[5.07, 6.36, 7.16]",62,7742.07,55432.75,,,0,,,7.51,"[5.49, 7.11, 7.21, 7.51]",147,3838.54,28826.98,,,0,,,7.99,"[5.84, 7.49, 7.59, 7.99]",29,1225.02,9787.91,,,0,,
2023/7/5,2023/7/5,311,119825.84,119825.84,0,16823.69,152,23,2.79,2.44,5446,942,"扬州,扬州市,江苏省,中国",晴,多云,35,25,<3级,西南风,<3级,西南风,星期三,,,,0,,,7.16,[],23,2672.16,19132.51,7.16,"[5.07, 6.40, 7.16]",55,7494.01,53656.65,,,0,,,7.51,"[5.49, 7.11, 7.21, 7.51]",151,3794.45,28496.18,,,0,,,7.99,"[5.84, 7.49, 7.59, 7.99]",50,2101.16,16788.25,,,0,,
2023/7/6,2023/7/6,309,123376.39,123376.39,0,17347.01,146,26,2.81,2.93,5199,888,"扬州,扬州市,江苏省,中国",暴雨,大雨,33,27,3~4级,东北风,<3级,西南风,星期四,,,,0,,,7.16,[],27,2893.21,20714.95,7.16,"[5.07, 6.40, 7.16]",49,7841.52,56144.82,,,0,,,7.51,"[5.49, 7.11, 7.21, 7.51]",157,3901.49,29299.93,,,0,,,7.99,"[5.84, 7.49, 7.59, 7.99]",47,1930.06,15421.19,,,0,,
2023/7/7,2023/7/7,270,104241.48,104241.48,0,14623.87,144,20,2.8,2.45,5147,816,"扬州,扬州市,江苏省,中国",大雨,中雨,30,26,3~4级,南风,<3级,西南风,星期五,,,,0,,,7.16,[],25,3144.26,22512.68,7.16,"[5.07, 6.40, 7.16]",36,5305.16,37984.6,,,0,,,7.51,"[5.49, 7.11, 7.21, 7.51]",131,3569.29,26805.09,,,0,,,7.99,"[5.84, 7.49, 7.59, 7.99]",47,1923.97,15372.57,,,0,,
2023/7/8,2023/7/8,255,94499.13,94499.13,0,13314.54,135,21,2.69,2.7,5012,778,"扬州,扬州市,江苏省,中国",小雨,阴,33,27,3~4级,西风,<3级,西南风,星期六,,,,0,,,7.16,[],25,2873.67,20575.25,7.16,"[5.07, 6.40, 7.16]",40,5301.41,37957.59,,,0,,,7.51,"[5.49, 7.11, 7.21, 7.51]",128,3015.93,22649.28,,,0,,,7.99,"[5.84, 7.49, 7.59, 7.99]",36,1482.09,11841.84,,,0,,
2023/7/9,2023/7/9,281,96428.59,96428.59,0,13600.83,165,26,3.16,3.59,5217,724,"扬州,扬州市,江苏省,中国",多云,多云,35,27,3~4级,西南风,<3级,南风,星期日,,,,0,,,7.16,[],23,3294.95,23591.61,7.16,"[5.07, 6.40, 7.16]",40,3950.07,28306.38,,,0,,,7.51,"[5.49, 7.11, 7.21, 7.51]",147,3680.81,27642.43,,,0,,,7.99,"[5.84, 7.49, 7.59, 7.99]",44,1886.81,15075.48,,,0,,
2023/7/10,2023/7/10,333,233474.57,233474.57,0,32597.74,156,17,3.04,2.06,5138,826,"扬州,扬州市,江苏省,中国",大雨,多云,31,27,3~4级,西南风,<3级,南风,星期一,,,,0,,,7.16,[],36,5500.35,39381.91,7.16,"[5.07, 6.40, 7.16]",65,20251.91,145002.99,,,0,,,7.51,"[5.49, 7.11, 7.21, 7.51]",153,4202.9,31563,,,0,,,7.99,"[5.84, 7.49, 7.59, 7.99]",53,2012.13,16076.77,,,0,,
2023/7/11,2023/7/11,259,173496.01,173496.01,0,24342.47,166,20,3.12,2.14,5315,936,"扬州,扬州市,江苏省,中国",阴,晴,36,27,3~4级,西南风,<3级,南风,星期二,,,,0,,,7.16,[],23,3093.42,22148.66,7.16,"[5.07, 6.40, 7.16]",48,16001.78,114572.31,,,0,,,7.51,"[5.49, 7.11, 7.21, 7.51]",129,3167.41,23786.99,,,0,,,7.99,"[5.84, 7.49, 7.59, 7.99]",37,1441.92,11520.94,,,0,,
2023/7/12,2023/7/12,323,123013.49,123013.49,0,17382.31,160,26,3.02,2.96,5306,876,"扬州,扬州市,江苏省,中国",多云,阴,36,29,3~4级,西南风,<3级,南风,星期三,,,,0,,,7.16,[],44,5675.15,40633.56,7.16,"[5.07, 6.40, 7.16]",29,4699.1,33645.29,,,0,,,7.51,"[5.49, 7.11, 7.21, 7.51]",163,4018.64,30232.85,,,0,,,7.99,"[5.84, 7.49, 7.59, 7.99]",50,2043.31,16325.97,,,0,,
2023/7/13,2023/7/13,283,134120.77,134120.77,0,18393.23,148,21,2.8,2.28,5292,923,"扬州,扬州市,江苏省,中国",小雨,阴,31,29,3~4级,西风,<3级,西南风,星期四,,,,0,,,7.29,[],39,4277.56,31182.91,7.29,"[5.07, 6.45, 7.29]",35,8221.02,59930.92,,,0,,,7.63,"[5.49, 7.23, 7.33, 7.63]",143,3668.94,27994.45,,,0,,,8.12,"[5.84, 7.62, 7.72, 8.12]",43,1699.99,13803.48,,,0,,
2023/7/14,2023/7/14,300,164184.48,164184.48,0,22654.3,150,29,2.8,3.08,5356,942,"扬州,扬州市,江苏省,中国",小雨,小雨,32,27,3~4级,西风,<3级,西风,星期五,,,,0,,,7.29,[],28,3959.07,28861.41,7.29,"[5.07, 6.45, 7.29]",60,13136.98,95768.23,,,0,,,7.63,"[5.49, 7.23, 7.33, 7.63]",139,3065.52,23389.9,,,0,,,8.12,"[5.84, 7.62, 7.72, 8.12]",45,1792.47,14554.54,,,0,,
2023/7/15,2023/7/15,246,95343.26,95343.26,0,13152.67,148,18,2.86,2.33,5167,770,"扬州,扬州市,江苏省,中国",阴,小雨,31,25,<3级,西风,<3级,南风,星期六,,,,0,,,7.29,[],23,2724.27,19859.56,7.29,"[5.07, 6.45, 7.29]",46,5536.59,40361.42,,,0,,,7.63,"[5.49, 7.23, 7.33, 7.63]",118,2924.2,22312.16,,,0,,,8.12,"[5.84, 7.62, 7.72, 8.12]",35,1423.55,11558.92,,,0,,
2023/7/16,2023/7/16,240,76128.28,76128.28,0,10551.9,133,15,2.61,2.35,5099,639,"扬州,扬州市,江苏省,中国",阴,暴雨,27,24,<3级,西风,<3级,东北风,星期日,,,,0,,,7.29,[],17,1359.14,9907.9,7.29,"[5.07, 6.45, 7.29]",26,3664.94,26717.13,,,0,,,7.63,"[5.49, 7.23, 7.33, 7.63]",134,3628.77,27687.81,,,0,,,8.12,"[5.84, 7.62, 7.72, 8.12]",38,1279.71,10391.13,,,0,,
2023/7/17,2023/7/17,272,91686.41,91686.41,0,12623.21,153,20,3.05,2.44,5024,820,"扬州,扬州市,江苏省,中国",中雨,小雨,28,23,<3级,东北风,<3级,东风,星期一,,,,0,,,7.29,[],30,2894.72,21102.13,7.29,"[5.07, 6.45, 7.29]",36,3683.67,26853.81,,,0,,,7.63,"[5.49, 7.23, 7.33, 7.63]",129,3356.64,25611.51,,,0,,,8.12,"[5.84, 7.62, 7.72, 8.12]",50,2050.97,16653.5,,,0,,
2023/7/18,2023/7/18,286,115654.14,115654.14,0,16084.39,149,29,2.74,3.27,5445,888,"扬州,扬州市,江苏省,中国",多云,多云,33,24,<3级,东北风,<3级,东风,星期二,,,,0,,,7.29,[],42,5641.54,41126.46,7.29,"[5.07, 6.45, 7.29]",41,4347.77,31694.68,,,0,,,7.63,"[5.49, 7.23, 7.33, 7.63]",136,3422.9,26116.57,,,0,,,8.12,"[5.84, 7.62, 7.72, 8.12]",39,1816.26,14747.97,,,0,,
2023/7/19,2023/7/19,263,94268.4,94268.4,0,13204.58,128,26,2.52,3.08,5082,843,"扬州,扬州市,江苏省,中国",小雨,暴雨,30,25,3~4级,东南风,<3级,东风,星期三,,,,0,,,7.29,[],19,2381.74,17362.79,7.29,"[5.07, 6.45, 7.29]",28,4570.65,33319.83,,,0,,,7.63,"[5.49, 7.23, 7.33, 7.63]",141,3949.27,30132.99,,,0,,,8.12,"[5.84, 7.37, 7.72, 8.12]",38,1401.46,11379.71,,,0,,
2023/7/20,2023/7/20,258,94567.83,94567.83,0,13350.22,146,20,2.85,2.39,5124,838,"扬州,扬州市,江苏省,中国",小雨,阴,29,25,<3级,东北风,<3级,南风,星期四,,,,0,,,7.29,[],21,1328.99,9688.01,7.29,"[5.07, 6.45, 7.29]",46,6522.02,47545.22,,,0,,,7.63,"[5.49, 7.23, 7.33, 7.63]",118,3022.7,23063.49,,,0,,,8.12,"[5.84, 7.37, 7.72, 8.12]",36,1473.47,11964.35,,,0,,
2023/7/21,2023/7/21,297,104027.97,104027.97,0,14365.75,153,22,2.8,2.47,5468,890,"扬州,扬州市,江苏省,中国",大雨,小雨,31,26,<3级,西南风,<3级,南风,星期五,,,,0,,,7.29,[],18,1400.25,10207.68,7.29,"[5.07, 6.45, 7.29]",50,6032.46,43976.23,,,0,,,7.63,"[5.49, 7.23, 7.33, 7.63]",154,4213.34,32155.23,,,0,,,8.12,"[5.84, 7.37, 7.72, 8.12]",50,1964.58,15952.23,,,0,,
2023/7/22,2023/7/22,321,180908.48,180908.48,0,24852.87,160,26,2.99,3.19,5352,814,"扬州,扬州市,江苏省,中国",大雨,阴,31,26,<3级,西风,<3级,西南风,星期六,,,,0,,,7.29,[],35,2911.23,21222.42,7.29,"[5.07, 6.45, 7.29]",44,14867.37,108382.56,,,0,,,7.63,"[5.49, 7.23, 7.33, 7.63]",159,4212.59,32142.58,,,0,,,8.12,"[5.84, 7.37, 7.72, 8.12]",55,2161.42,17550.48,,,0,,
