"date","city","order_cnt","amount","pay_amount","discountAmount","refuelLiters"
"2023-03-16",宿迁分公司,4848,2519951.38,2519951.38,0.00,329162.26
"2023-03-16",常州分公司,19673,9370880.69,9370880.69,0.00,1228938.48
"2023-03-16",徐州分公司,11798,6798982.56,6798982.56,0.00,901368.84
"2023-03-16",扬州分公司,11315,5175717.61,5175717.61,0.00,677047.60
"2023-03-16",无锡分公司,24368,11368217.11,11368217.11,0.00,1474469.82
"2023-03-16",江阴分公司,7977,3934907.56,3934907.56,0.00,597279.73
"2023-03-16",泰州分公司,10960,5340988.11,5340988.11,0.00,699087.91
"2023-03-16",淮安分公司,5073,2718215.94,2718215.94,0.00,358743.46
"2023-03-16",盐城分公司,9143,4078845.59,4078845.59,0.00,527062.18
"2023-03-16",苏州分公司,46030,19750471.59,19750471.59,0.00,2556098.39
"2023-03-16",连云港分公司,7120,4122534.47,4122534.47,0.00,561749.30
"2023-03-16",镇江分公司,9942,4896097.64,4896097.64,0.00,640169.93
"2023-03-16",高速石油公司,8718,5346172.86,5346172.86,0.00,699150.13
"2023-03-16",,748,454112.50,454112.50,0.00,59498.38
"2023-03-17",中石化壳牌合资公司,28340,11494905.96,11494905.96,0.00,1471557.85
"2023-03-17",南京分公司,32961,13362161.42,13362161.42,0.00,1772422.08
"2023-03-17",南通分公司,17846,7442297.53,7442297.53,0.00,960344.18
"2023-03-17",宿迁分公司,5774,2815767.13,2815767.13,0.00,368190.28
"2023-03-17",常州分公司,18971,8506082.61,8506082.61,0.00,1119864.06
"2023-03-17",徐州分公司,13771,7208647.89,7208647.89,0.00,959889.41
"2023-03-17",扬州分公司,11190,4783450.62,4783450.62,0.00,624352.12
"2023-03-17",无锡分公司,24002,10299795.49,10299795.49,0.00,1333021.22
"2023-03-17",江阴分公司,5820,2618913.40,2618913.40,0.00,397382.32
"2023-03-17",泰州分公司,13908,5990903.48,5990903.48,0.00,780000.30
"2023-03-17",淮安分公司,6461,3530324.57,3530324.57,0.00,465997.10
"2023-03-17",盐城分公司,10701,4490109.07,4490109.07,0.00,576048.34
"2023-03-17",苏州分公司,39431,15977157.09,15977157.09,0.00,2061532.14
"2023-03-17",连云港分公司,6889,3543728.37,3543728.37,0.00,478108.03
"2023-03-17",镇江分公司,9769,4377672.22,4377672.22,0.00,571315.98
"2023-03-17",高速石油公司,8676,5147892.62,5147892.62,0.00,671315.35
"2023-03-17",,857,508680.73,508680.73,0.00,66689.19
"2023-03-18",中石化壳牌合资公司,37004,15289147.95,15289147.95,0.00,1979625.45
"2023-03-18",南京分公司,33769,13663990.25,13663990.25,0.00,1798187.58
"2023-03-18",南通分公司,20836,8811886.63,8811886.63,0.00,1151491.45
"2023-03-18",宿迁分公司,4152,2542604.58,2542604.58,0.00,343627.13
"2023-03-18",常州分公司,21216,9805414.58,9805414.58,0.00,1313140.45
"2023-03-18",徐州分公司,13436,7890740.86,7890740.86,0.00,1062107.49
"2023-03-18",扬州分公司,11559,4851790.70,4851790.70,0.00,639067.01
"2023-03-18",无锡分公司,21341,9726320.58,9726320.58,0.00,1279074.50
"2023-03-18",江阴分公司,7334,3415882.35,3415882.35,0.00,446269.42
"2023-03-18",泰州分公司,12040,5282195.07,5282195.07,0.00,695376.92
"2023-03-18",淮安分公司,6802,3967863.43,3967863.43,0.00,533429.61
"2023-03-18",盐城分公司,10667,4979382.62,4979382.62,0.00,656250.21
"2023-03-18",苏州分公司,38859,16262945.40,16262945.40,0.00,2122498.74
"2023-03-18",连云港分公司,6998,3605576.73,3605576.73,0.00,494890.05
"2023-03-18",镇江分公司,10001,4650726.01,4650726.01,0.00,614072.72
"2023-03-18",高速石油公司,7153,4432673.33,4432673.33,0.00,586045.32
"2023-03-18",,986,677782.97,677782.97,0.00,90523.05
"2023-03-19",中石化壳牌合资公司,29750,11950216.70,11950216.70,0.00,1552792.51
"2023-03-19",南京分公司,26645,10583836.22,10583836.22,0.00,1375404.67
"2023-03-19",南通分公司,18307,7665006.30,7665006.30,0.00,1001128.40
"2023-03-19",宿迁分公司,4549,2697398.01,2697398.01,0.00,362719.70
"2023-03-19",常州分公司,19146,8460428.65,8460428.65,0.00,1109450.90
"2023-03-19",徐州分公司,10057,5729821.20,5729821.20,0.00,768315.49
"2023-03-19",扬州分公司,11665,4915534.81,4915534.81,0.00,645599.05
"2023-03-19",无锡分公司,19361,8583923.94,8583923.94,0.00,1120467.21
"2023-03-19",江阴分公司,6469,2929085.99,2929085.99,0.00,381514.69
"2023-03-19",泰州分公司,11386,4860913.50,4860913.50,0.00,639232.12
"2023-03-19",淮安分公司,5985,3610789.22,3610789.22,0.00,483226.04
"2023-03-19",盐城分公司,7811,3706142.30,3706142.30,0.00,488646.38
"2023-03-19",苏州分公司,33490,13586503.55,13586503.55,0.00,1768288.09
"2023-03-19",连云港分公司,6438,3591585.84,3591585.84,0.00,498051.37
"2023-03-19",镇江分公司,7942,3703203.23,3703203.23,0.00,489975.58
"2023-03-19",高速石油公司,6178,3721744.81,3721744.81,0.00,490748.33
"2023-03-19",,380,219933.06,219933.06,0.00,29062.53
"2023-03-20",中石化壳牌合资公司,37587,16148559.01,16148559.01,0.00,2115364.95
"2023-03-20",南京分公司,34353,14298822.18,14298822.18,0.00,1857067.71
"2023-03-20",南通分公司,16813,7267846.38,7267846.38,0.00,948308.48
"2023-03-20",宿迁分公司,5761,3162310.80,3162310.80,0.00,433074.45
"2023-03-20",常州分公司,19997,9090287.28,9090287.28,0.00,1204937.31
"2023-03-20",徐州分公司,10437,5678213.09,5678213.09,0.00,766403.08
"2023-03-20",扬州分公司,11414,5250357.15,5250357.15,0.00,693427.28
"2023-03-20",无锡分公司,22798,10124210.65,10124210.65,0.00,1326240.20
"2023-03-20",江阴分公司,7710,3587617.04,3587617.04,0.00,472976.53
"2023-03-20",泰州分公司,12508,5704297.99,5704297.99,0.00,753735.73
"2023-03-20",淮安分公司,6689,4522173.26,4522173.26,0.00,612600.74
"2023-03-20",盐城分公司,11670,5266174.80,5266174.80,0.00,689705.63
"2023-03-20",苏州分公司,44371,18835164.09,18835164.09,0.00,2466208.10
"2023-03-20",连云港分公司,8196,4629354.29,4629354.29,0.00,638567.25
"2023-03-20",镇江分公司,8365,4895656.74,4895656.74,0.00,651146.85
"2023-03-20",高速石油公司,6842,3959129.84,3959129.84,0.00,522268.30
"2023-03-20",,409,261970.50,261970.50,0.00,34815.73
"2023-03-21",中石化壳牌合资公司,37439,15655686.40,15655686.40,0.00,2031627.33
"2023-03-21",南京分公司,32445,13575487.76,13575487.76,0.00,1775583.96
"2023-03-21",南通分公司,18542,7915838.16,7915838.16,0.00,1036768.46
"2023-03-21",宿迁分公司,6228,3722635.47,3722635.47,0.00,499166.01
"2023-03-21",常州分公司,20277,9343895.81,9343895.81,0.00,1266714.67
"2023-03-21",徐州分公司,12297,6110765.50,6110765.50,0.00,824454.12
"2023-03-21",扬州分公司,8285,3902116.69,3902116.69,0.00,516601.18
"2023-03-21",无锡分公司,23525,10676719.88,10676719.88,0.00,1397772.81
"2023-03-21",江阴分公司,8364,3789227.73,3789227.73,0.00,493272.60
"2023-03-21",泰州分公司,12566,5849902.53,5849902.53,0.00,775798.70
"2023-03-21",淮安分公司,6225,4125000.35,4125000.35,0.00,559172.41
"2023-03-21",盐城分公司,13963,6749849.57,6749849.57,0.00,887781.26
"2023-03-21",苏州分公司,38047,16427811.46,16427811.46,0.00,2152519.51
"2023-03-21",连云港分公司,7114,4083674.38,4083674.38,0.00,573290.25
"2023-03-21",镇江分公司,9764,4872627.72,4872627.72,0.00,647905.47
"2023-03-21",高速石油公司,8333,5110316.81,5110316.81,0.00,676191.61
"2023-03-21",,839,553144.76,553144.76,0.00,73524.01
"2023-03-22",中石化壳牌合资公司,38566,16273433.26,16273433.26,0.00,2121915.55
"2023-03-22",南京分公司,37708,15517660.80,15517660.80,0.00,2012870.31
"2023-03-22",南通分公司,20753,9014084.38,9014084.38,0.00,1181004.94
"2023-03-22",宿迁分公司,4953,2652462.74,2652462.74,0.00,352810.86
"2023-03-22",常州分公司,24518,11517096.51,11517096.51,0.00,1516866.76
"2023-03-22",徐州分公司,14951,7660897.76,7660897.76,0.00,1024807.05
"2023-03-22",扬州分公司,11398,5105571.64,5105571.64,0.00,673094.70
"2023-03-22",无锡分公司,25692,12076992.52,12076992.52,0.00,1582678.71
"2023-03-22",江阴分公司,7886,3675506.11,3675506.11,0.00,479924.64
"2023-03-22",泰州分公司,11980,5358911.74,5358911.74,0.00,706230.97
"2023-03-22",淮安分公司,7958,4225639.86,4225639.86,0.00,562759.19
"2023-03-22",盐城分公司,9168,4211742.19,4211742.19,0.00,552651.18
"2023-03-22",苏州分公司,45739,19126813.22,19126813.22,0.00,2495964.96
"2023-03-22",连云港分公司,6507,3565337.07,3565337.07,0.00,494724.09
"2023-03-22",镇江分公司,10700,5314084.48,5314084.48,0.00,702832.72
"2023-03-22",高速石油公司,9332,5666326.98,5666326.98,0.00,748226.75
"2023-03-22",,853,592085.34,592085.34,0.00,78791.31
"2023-03-23",中石化壳牌合资公司,39291,16381569.32,16381569.32,0.00,2126431.46
"2023-03-23",南京分公司,35782,15030538.90,15030538.90,0.00,1990139.42
"2023-03-23",南通分公司,21755,9476931.97,9476931.97,0.00,1240113.67
"2023-03-23",宿迁分公司,5120,2597058.66,2597058.66,0.00,344167.22
"2023-03-23",常州分公司,27392,12397361.10,12397361.10,0.00,1631828.84
"2023-03-23",徐州分公司,17111,10078163.37,10078163.37,0.00,1366963.43
"2023-03-23",扬州分公司,13765,6018320.85,6018320.85,0.00,793694.00
"2023-03-23",无锡分公司,27958,12767934.98,12767934.98,0.00,1669189.40
"2023-03-23",江阴分公司,8107,3688798.73,3688798.73,0.00,480349.99
"2023-03-23",泰州分公司,12304,5580763.97,5580763.97,0.00,738847.83
"2023-03-23",淮安分公司,7262,3552477.24,3552477.24,0.00,472614.67
"2023-03-23",盐城分公司,13993,6332153.41,6332153.41,0.00,829827.45
"2023-03-23",苏州分公司,47060,20105096.81,20105096.81,0.00,2646176.95
"2023-03-23",连云港分公司,6936,3726548.73,3726548.73,0.00,511979.17
"2023-03-23",镇江分公司,10702,5054677.56,5054677.56,0.00,670673.81
"2023-03-23",高速石油公司,9486,5980006.57,5980006.57,0.00,790926.29
"2023-03-23",,1063,644711.40,644711.40,0.00,85659.69
"2023-03-24",中石化壳牌合资公司,46233,18753609.95,18753609.95,0.00,2442545.06
"2023-03-24",南京分公司,48784,19143255.82,19143255.82,0.00,2575409.21
"2023-03-24",南通分公司,20075,8717654.21,8717654.21,0.00,1144545.08
"2023-03-24",宿迁分公司,6639,3541703.72,3541703.72,0.00,483778.93
"2023-03-24",常州分公司,24582,10892912.21,10892912.21,0.00,1444992.44
"2023-03-24",徐州分公司,16409,9147620.90,9147620.90,0.00,1253273.84
"2023-03-24",扬州分公司,16166,6640537.07,6640537.07,0.00,872094.37
"2023-03-24",无锡分公司,35933,15833899.67,15833899.67,0.00,2070715.18
"2023-03-24",江阴分公司,8223,3840861.83,3840861.83,0.00,504400.52
"2023-03-24",泰州分公司,14890,6682353.15,6682353.15,0.00,880378.17
"2023-03-24",淮安分公司,9828,5449926.26,5449926.26,0.00,736032.05
"2023-03-24",盐城分公司,13006,5783098.88,5783098.88,0.00,756808.24
"2023-03-24",苏州分公司,47642,19477951.63,19477951.63,0.00,2550415.73
"2023-03-24",连云港分公司,7939,4159387.26,4159387.26,0.00,564120.39
"2023-03-24",镇江分公司,11831,5665547.18,5665547.18,0.00,749128.59
"2023-03-24",高速石油公司,11315,6825129.00,6825129.00,0.00,900017.85
"2023-03-24",,1111,625283.53,625283.53,0.00,82663.52
"2023-03-25",中石化壳牌合资公司,35022,14273586.79,14273586.79,0.00,1855722.09
"2023-03-25",南京分公司,39375,15664352.07,15664352.07,0.00,2045713.66
"2023-03-25",南通分公司,21623,9053110.75,9053110.75,0.00,1185988.72
"2023-03-25",宿迁分公司,6232,3588584.06,3588584.06,0.00,480317.71
"2023-03-25",常州分公司,22743,10209724.72,10209724.72,0.00,1353116.64
"2023-03-25",徐州分公司,14259,7749059.54,7749059.54,0.00,1047236.34
"2023-03-25",扬州分公司,12432,5475009.74,5475009.74,0.00,729803.50
"2023-03-25",无锡分公司,27002,12042753.79,12042753.79,0.00,1577361.24
"2023-03-25",江阴分公司,10053,4534738.56,4534738.56,0.00,711435.25
"2023-03-25",泰州分公司,17531,7456351.14,7456351.14,0.00,982978.06
"2023-03-25",淮安分公司,7040,3812882.07,3812882.07,0.00,513858.22
"2023-03-25",盐城分公司,9687,4134888.39,4134888.39,0.00,538631.52
"2023-03-25",苏州分公司,41448,16447949.45,16447949.45,0.00,2140998.05
"2023-03-25",连云港分公司,7453,4046977.44,4046977.44,0.00,573719.41
"2023-03-25",镇江分公司,12019,5563956.20,5563956.20,0.00,735590.59
"2023-03-25",高速石油公司,8674,5287832.65,5287832.65,0.00,698714.45
"2023-03-25",,965,599897.82,599897.82,0.00,79902.03
"2023-03-26",中石化壳牌合资公司,33782,13571502.72,13571502.72,0.00,1751141.05
"2023-03-26",南京分公司,28680,11295848.77,11295848.77,0.00,1479932.65
"2023-03-26",南通分公司,21770,8989082.35,8989082.35,0.00,1174401.96
"2023-03-26",宿迁分公司,6998,4553944.61,4553944.61,0.00,616981.50
"2023-03-26",常州分公司,19183,8281216.07,8281216.07,0.00,1095127.33
"2023-03-26",徐州分公司,9640,5167338.72,5167338.72,0.00,703044.80
"2023-03-26",扬州分公司,12582,5458236.33,5458236.33,0.00,723742.88
"2023-03-26",无锡分公司,24611,10501420.49,10501420.49,0.00,1368193.28
"2023-03-26",江阴分公司,8574,3587907.49,3587907.49,0.00,463571.40
"2023-03-26",泰州分公司,13277,5487398.88,5487398.88,0.00,721658.75
"2023-03-26",淮安分公司,7649,4191814.39,4191814.39,0.00,567167.05
"2023-03-26",盐城分公司,10500,4758986.35,4758986.35,0.00,625803.19
"2023-03-26",苏州分公司,34603,13990022.77,13990022.77,0.00,1819695.33
"2023-03-26",连云港分公司,7026,3749823.30,3749823.30,0.00,529028.15
"2023-03-26",镇江分公司,13186,5906571.90,5906571.90,0.00,778926.38
"2023-03-26",高速石油公司,6810,3873153.71,3873153.71,0.00,509134.69
"2023-03-26",,876,501106.87,501106.87,0.00,65837.38
"2023-03-27",中石化壳牌合资公司,42286,17450210.06,17450210.06,0.00,2264838.69
"2023-03-27",南京分公司,39597,16190261.74,16190261.74,0.00,2151206.80
"2023-03-27",南通分公司,20663,8410211.83,8410211.83,0.00,1097333.67
"2023-03-27",宿迁分公司,8085,4833115.45,4833115.45,0.00,667845.63
"2023-03-27",常州分公司,26587,11693005.49,11693005.49,0.00,1547266.99
"2023-03-27",徐州分公司,16923,9007596.51,9007596.51,0.00,1221152.02
"2023-03-27",扬州分公司,11567,4983577.40,4983577.40,0.00,655948.41
"2023-03-27",无锡分公司,25818,11443488.32,11443488.32,0.00,1502268.51
"2023-03-27",江阴分公司,8224,3743511.25,3743511.25,0.00,530342.02
"2023-03-27",泰州分公司,13612,5878240.41,5878240.41,0.00,782058.08
"2023-03-27",淮安分公司,8631,4704217.54,4704217.54,0.00,631421.40
"2023-03-27",盐城分公司,11060,5035198.92,5035198.92,0.00,661300.82
"2023-03-27",苏州分公司,48532,19945161.61,19945161.61,0.00,2602354.39
"2023-03-27",连云港分公司,6549,3314106.76,3314106.76,0.00,450205.19
"2023-03-27",镇江分公司,13041,6679388.14,6679388.14,0.00,887022.72
"2023-03-27",高速石油公司,6347,3336965.34,3336965.34,0.00,438513.28
"2023-03-27",,1140,689536.43,689536.43,0.00,91812.85
"2023-03-28",中石化壳牌合资公司,45925,18905969.40,18905969.40,0.00,2454202.32
"2023-03-28",南京分公司,35809,15095276.91,15095276.91,0.00,1969392.52
"2023-03-28",南通分公司,23215,9699830.46,9699830.46,0.00,1269144.20
"2023-03-28",宿迁分公司,5971,3329782.73,3329782.73,0.00,444053.20
"2023-03-28",常州分公司,26122,11745646.04,11745646.04,0.00,1545197.95
"2023-03-28",徐州分公司,11681,5959116.96,5959116.96,0.00,807683.79
"2023-03-28",扬州分公司,14615,6142867.53,6142867.53,0.00,809400.73
"2023-03-28",无锡分公司,25972,11820582.26,11820582.26,0.00,1550715.37
"2023-03-28",江阴分公司,9139,4122492.03,4122492.03,0.00,538038.30
"2023-03-28",泰州分公司,8934,4168380.70,4168380.70,0.00,555665.25
"2023-03-28",淮安分公司,9968,5534905.21,5534905.21,0.00,742963.19
"2023-03-28",盐城分公司,13420,6548982.12,6548982.12,0.00,862366.53
"2023-03-28",苏州分公司,53104,21883735.99,21883735.99,0.00,2864491.96
"2023-03-28",连云港分公司,6849,3557211.64,3557211.64,0.00,496010.96
"2023-03-28",镇江分公司,10610,6237110.53,6237110.53,0.00,836266.98
"2023-03-28",高速石油公司,11564,6696208.92,6696208.92,0.00,883009.01
"2023-03-28",,1452,888867.63,888867.63,0.00,118003.19
"2023-03-29",中石化壳牌合资公司,36148,15179597.26,15179597.26,0.00,1980062.81
"2023-03-29",南京分公司,42588,17380134.62,17380134.62,0.00,2291180.94
"2023-03-29",南通分公司,17963,7785355.83,7785355.83,0.00,1024604.40
"2023-03-29",宿迁分公司,5645,2736800.66,2736800.66,0.00,361822.93
"2023-03-29",常州分公司,26306,11829647.09,11829647.09,0.00,1589609.91
"2023-03-29",徐州分公司,13961,6963621.26,6963621.26,0.00,948531.40
"2023-03-29",扬州分公司,12062,5369056.61,5369056.61,0.00,712958.86
"2023-03-29",无锡分公司,28007,12336294.89,12336294.89,0.00,1616679.87
"2023-03-29",江阴分公司,7954,3621233.96,3621233.96,0.00,473917.44
"2023-03-29",泰州分公司,15435,6782416.29,6782416.29,0.00,906530.23
"2023-03-29",淮安分公司,8448,4048906.59,4048906.59,0.00,536335.88
"2023-03-29",盐城分公司,16162,8362565.01,8362565.01,0.00,1105328.53
"2023-03-29",苏州分公司,51516,21261834.10,21261834.10,0.00,2778404.28
"2023-03-29",连云港分公司,6470,3530192.27,3530192.27,0.00,486511.22
"2023-03-29",镇江分公司,9800,4743147.70,4743147.70,0.00,631631.61
"2023-03-29",高速石油公司,9595,5589110.60,5589110.60,0.00,737741.89
"2023-03-29",,991,619892.33,619892.33,0.00,82756.19
"2023-03-30",中石化壳牌合资公司,39761,16024872.28,16024872.28,0.00,2081517.34
"2023-03-30",南京分公司,39747,15744945.56,15744945.56,0.00,2076969.07
"2023-03-30",南通分公司,15781,6582282.65,6582282.65,0.00,866188.91
"2023-03-30",宿迁分公司,6847,3468512.58,3468512.58,0.00,459433.90
"2023-03-30",常州分公司,23421,10126637.84,10126637.84,0.00,1343586.96
"2023-03-30",徐州分公司,15484,7609303.64,7609303.64,0.00,1066685.50
"2023-03-30",扬州分公司,9875,4419360.01,4419360.01,0.00,588027.46
"2023-03-30",无锡分公司,24309,10062030.67,10062030.67,0.00,1318758.43
"2023-03-30",江阴分公司,8248,3379471.81,3379471.81,0.00,445701.96
"2023-03-30",泰州分公司,14987,6314705.75,6314705.75,0.00,835792.23
"2023-03-30",淮安分公司,8149,4634891.17,4634891.17,0.00,627245.65
"2023-03-30",盐城分公司,10958,5259777.03,5259777.03,0.00,693042.14
"2023-03-30",苏州分公司,46417,18595478.55,18595478.55,0.00,2425558.18
"2023-03-30",连云港分公司,8491,4303522.00,4303522.00,0.00,591387.26
"2023-03-30",镇江分公司,12107,6713691.56,6713691.56,0.00,895311.11
"2023-03-30",高速石油公司,9267,5118945.63,5118945.63,0.00,673787.12
"2023-03-30",,1015,603491.12,603491.12,0.00,80129.71
"2023-03-31",中石化壳牌合资公司,41068,15334570.06,15334570.06,0.00,1986232.70
"2023-03-31",南京分公司,40945,15135468.75,15135468.75,0.00,1958462.20
"2023-03-31",南通分公司,22463,8486626.65,8486626.65,0.00,1106224.31
"2023-03-31",宿迁分公司,5880,2562701.65,2562701.65,0.00,336581.59
"2023-03-31",常州分公司,24416,9726930.98,9726930.98,0.00,1289322.88
"2023-03-31",徐州分公司,15835,6505056.60,6505056.60,0.00,878025.61
"2023-03-31",扬州分公司,14299,5378050.60,5378050.60,0.00,714939.19
"2023-03-31",无锡分公司,29064,11885180.92,11885180.92,0.00,1559255.16
"2023-03-31",江阴分公司,7950,3147169.37,3147169.37,0.00,409967.69
"2023-03-31",泰州分公司,12115,4637435.93,4637435.93,0.00,609897.81
"2023-03-31",淮安分公司,6798,3469577.91,3469577.91,0.00,467834.62
"2023-03-31",盐城分公司,9492,3730377.28,3730377.28,0.00,485917.08
"2023-03-31",苏州分公司,45249,17064842.34,17064842.34,0.00,2239949.06
"2023-03-31",连云港分公司,8816,3811188.13,3811188.13,0.00,527807.33
"2023-03-31",镇江分公司,11064,4786386.00,4786386.00,0.00,633165.57
"2023-03-31",高速石油公司,12153,5817591.30,5817591.30,0.00,760211.82
"2023-03-31",,1115,538651.26,538651.26,0.00,71015.11
"2023-04-01",中石化壳牌合资公司,50595,21338391.24,21338391.24,0.00,2872090.17
"2023-04-01",南京分公司,49061,20005427.26,20005427.26,0.00,2713510.34
"2023-04-01",南通分公司,25493,11234831.85,11234831.85,0.00,1529106.45
"2023-04-01",宿迁分公司,6936,4846444.95,4846444.95,0.00,683162.62
"2023-04-01",常州分公司,27589,13151444.14,13151444.14,0.00,1798925.06
"2023-04-01",徐州分公司,18606,11306717.38,11306717.38,0.00,1587970.16
"2023-04-01",扬州分公司,16272,7197008.13,7197008.13,0.00,985336.29
"2023-04-01",无锡分公司,32045,15158551.53,15158551.53,0.00,2066320.30
"2023-04-01",江阴分公司,9531,4890257.81,4890257.81,0.00,668353.82
"2023-04-01",泰州分公司,18242,8164962.48,8164962.48,0.00,1116983.92
"2023-04-01",淮安分公司,9370,5447895.61,5447895.61,0.00,758010.44
"2023-04-01",盐城分公司,17611,8322140.76,8322140.76,0.00,1133458.63
"2023-04-01",苏州分公司,44869,19281730.70,19281730.70,0.00,2620438.32
"2023-04-01",连云港分公司,9084,4903216.79,4903216.79,0.00,688144.04
"2023-04-01",镇江分公司,14049,7520058.02,7520058.02,0.00,1038636.79
"2023-04-01",高速石油公司,10961,6810657.28,6810657.28,0.00,935753.19
"2023-04-01",,1331,819169.72,819169.72,0.00,112793.36
"2023-04-02",中石化壳牌合资公司,33341,13071420.61,13071420.61,0.00,1747585.78
"2023-04-02",南京分公司,28994,11435641.17,11435641.17,0.00,1545139.48
"2023-04-02",南通分公司,19795,8276444.05,8276444.05,0.00,1123488.21
"2023-04-02",宿迁分公司,5143,3061729.44,3061729.44,0.00,428238.45
"2023-04-02",常州分公司,22522,9891875.50,9891875.50,0.00,1345112.68
"2023-04-02",徐州分公司,12216,7495005.36,7495005.36,0.00,1052690.92
"2023-04-02",扬州分公司,11122,4766629.55,4766629.55,0.00,652131.81
"2023-04-02",无锡分公司,22786,9871540.34,9871540.34,0.00,1336025.56
"2023-04-02",江阴分公司,6410,2889269.06,2889269.06,0.00,390273.64
"2023-04-02",泰州分公司,14139,5940745.71,5940745.71,0.00,811168.51
"2023-04-02",淮安分公司,8170,4301804.51,4301804.51,0.00,594197.51
"2023-04-02",盐城分公司,9197,3842921.97,3842921.97,0.00,519219.65
"2023-04-02",苏州分公司,34566,14031566.57,14031566.57,0.00,1895371.69
"2023-04-02",连云港分公司,6711,3801714.61,3801714.61,0.00,543670.16
"2023-04-02",镇江分公司,11484,6142302.94,6142302.94,0.00,848176.01
"2023-04-02",高速石油公司,6057,3118755.37,3118755.37,0.00,422847.70
"2023-04-02",,945,528549.88,528549.88,0.00,72513.70
"2023-04-03",中石化壳牌合资公司,38078,15667541.66,15667541.66,0.00,2107453.24
"2023-04-03",南京分公司,33803,12799446.51,12799446.51,0.00,1715209.97
"2023-04-03",南通分公司,21585,9106428.91,9106428.91,0.00,1236772.00
"2023-04-03",宿迁分公司,6285,4488419.43,4488419.43,0.00,632828.01
"2023-04-03",常州分公司,22808,10076255.49,10076255.49,0.00,1385213.15
"2023-04-03",徐州分公司,12789,7021294.23,7021294.23,0.00,985738.78
"2023-04-03",扬州分公司,9426,4185599.16,4185599.16,0.00,573635.99
"2023-04-03",无锡分公司,25952,11385575.76,11385575.76,0.00,1545143.98
"2023-04-03",江阴分公司,6944,3180220.06,3180220.06,0.00,430446.64
"2023-04-03",泰州分公司,11730,5243585.44,5243585.44,0.00,729253.75
"2023-04-03",淮安分公司,6446,3654470.42,3654470.42,0.00,508472.93
"2023-04-03",盐城分公司,9656,4455371.18,4455371.18,0.00,607199.13
"2023-04-03",苏州分公司,44529,18504539.06,18504539.06,0.00,2511851.99
"2023-04-03",连云港分公司,8785,4537206.15,4537206.15,0.00,649695.00
"2023-04-03",镇江分公司,10577,6597329.86,6597329.86,0.00,911895.38
"2023-04-03",高速石油公司,7842,4233341.74,4233341.74,0.00,577059.68
"2023-04-03",,1129,602208.13,602208.13,0.00,82273.28
"2023-04-04",中石化壳牌合资公司,41516,16651798.81,16651798.81,0.00,2234365.00
"2023-04-04",南京分公司,37326,14096474.14,14096474.14,0.00,1887343.09
"2023-04-04",南通分公司,17848,7526608.20,7526608.20,0.00,1022396.08
"2023-04-04",宿迁分公司,5969,4508799.75,4508799.75,0.00,635180.42
"2023-04-04",常州分公司,21794,9516963.26,9516963.26,0.00,1297514.34
"2023-04-04",徐州分公司,15683,9929061.27,9929061.27,0.00,1423697.91
"2023-04-04",扬州分公司,12081,5022458.01,5022458.01,0.00,684287.69
"2023-04-04",无锡分公司,26760,11413800.32,11413800.32,0.00,1554580.33
"2023-04-04",江阴分公司,7683,3196007.41,3196007.41,0.00,430861.05
"2023-04-04",泰州分公司,13199,5599442.03,5599442.03,0.00,774009.39
"2023-04-04",淮安分公司,5495,3414151.65,3414151.65,0.00,476803.19
"2023-04-04",盐城分公司,12057,6390690.25,6390690.25,0.00,870493.11
"2023-04-04",苏州分公司,42362,16949676.18,16949676.18,0.00,2291002.58
"2023-04-04",连云港分公司,6259,3484014.99,3484014.99,0.00,499310.89
"2023-04-04",镇江分公司,7634,3495241.83,3495241.83,0.00,479088.22
"2023-04-04",高速石油公司,7837,4348308.47,4348308.47,0.00,594318.93
"2023-04-04",,1094,632396.57,632396.57,0.00,87202.36
"2023-04-05",中石化壳牌合资公司,23235,9284037.86,9284037.86,0.00,1245407.71
"2023-04-05",南京分公司,28396,10971851.18,10971851.18,0.00,1551800.19
"2023-04-05",南通分公司,15984,6578837.87,6578837.87,0.00,887086.88
"2023-04-05",宿迁分公司,5113,3772657.87,3772657.87,0.00,531440.91
"2023-04-05",常州分公司,20287,8615660.59,8615660.59,0.00,1170672.51
"2023-04-05",徐州分公司,11085,7053872.97,7053872.97,0.00,991660.94
"2023-04-05",扬州分公司,9430,3950498.07,3950498.07,0.00,537764.11
"2023-04-05",无锡分公司,18614,7913096.84,7913096.84,0.00,1069703.13
"2023-04-05",江阴分公司,5564,2326871.97,2326871.97,0.00,318600.39
"2023-04-05",泰州分公司,10545,4305558.34,4305558.34,0.00,585427.68
"2023-04-05",淮安分公司,5528,3764185.78,3764185.78,0.00,530129.83
"2023-04-05",盐城分公司,8685,5323055.10,5323055.10,0.00,732321.00
"2023-04-05",苏州分公司,23612,9663114.53,9663114.53,0.00,1310712.76
"2023-04-05",连云港分公司,5803,3111988.35,3111988.35,0.00,448711.07
"2023-04-05",镇江分公司,8761,4068413.17,4068413.17,0.00,556844.00
"2023-04-05",高速石油公司,5850,2997078.26,2997078.26,0.00,408399.40
"2023-04-05",,901,477353.48,477353.48,0.00,65423.47
"2023-04-06",中石化壳牌合资公司,17436,7674551.70,7674551.70,0.00,1037256.99
"2023-04-06",南京分公司,34150,13288142.80,13288142.80,0.00,1791209.05
"2023-04-06",南通分公司,14669,6375622.23,6375622.23,0.00,867325.44
