"id","order_id","order_no","one_id","transaction_time","store_ou_code","store_ou_name","order_type","amount","give_real_points","pay_points","num","is_hn","is_on_line","area_type","dl_code","dl_name","zl_code","zl_name","xl_code","xl_name","brand_code","brand_name","sku_code","sku_name","price"
221394459,125700123,"240331061801020097109365","33267350",2024-03-30 22:21:13,"5234D",黑龙江,销售订单,0.96,0.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"333184",[333184] 雅诗兰黛 -ESTÉE LAUDER-白金级奢宠蕴能黑钻奢华眼霜5ml-体验装- 5ml ,0.96
221394715,125700123,"240331061801020097109365","33267350",2024-03-30 22:21:13,"5234D",黑龙江,销售订单,0.96,0.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"374064",[374064] 雅诗兰黛 特润6件套旅行装 91ml ,0.96
221394971,125700123,"240331061801020097109365","33267350",2024-03-30 22:21:13,"5234D",黑龙江,销售订单,0.96,0.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"374064",[374064] 雅诗兰黛 特润6件套旅行装 91ml ,0.96
221395227,125700123,"240331061801020097109365","33267350",2024-03-30 22:21:13,"5234D",黑龙江,销售订单,0.96,0.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"374064",[374064] 雅诗兰黛 特润6件套旅行装 91ml ,0.96
221395483,125700379,"240331062101020097109366","33267350",2024-03-30 22:22:53,"5234D",黑龙江,销售订单,0.96,0.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"333184",[333184] 雅诗兰黛 -ESTÉE LAUDER-白金级奢宠蕴能黑钻奢华眼霜5ml-体验装- 5ml ,0.96
221395739,125700379,"240331062101020097109366","33267350",2024-03-30 22:22:53,"5234D",黑龙江,销售订单,0.96,0.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"333184",[333184] 雅诗兰黛 -ESTÉE LAUDER-白金级奢宠蕴能黑钻奢华眼霜5ml-体验装- 5ml ,0.96
221395995,125700379,"240331062101020097109366","33267350",2024-03-30 22:22:53,"5234D",黑龙江,销售订单,0.96,0.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"333184",[333184] 雅诗兰黛 -ESTÉE LAUDER-白金级奢宠蕴能黑钻奢华眼霜5ml-体验装- 5ml ,0.96
221396251,125700379,"240331062101020097109366","33267350",2024-03-30 22:22:53,"5234D",黑龙江,销售订单,0.96,0.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"333184",[333184] 雅诗兰黛 -ESTÉE LAUDER-白金级奢宠蕴能黑钻奢华眼霜5ml-体验装- 5ml ,0.96
221396507,125700379,"240331062101020097109366","33267350",2024-03-30 22:22:53,"5234D",黑龙江,销售订单,9062.92,122.00,,10.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"315222",[315222] 雅诗兰黛 -ESTÉE LAUDER-白金紧颜眼霜双支装 色提因-15ml*2 30ml ,906.29
221396763,125700379,"240331062101020097109366","33267350",2024-03-30 22:22:53,"5234D",黑龙江,销售订单,0.96,0.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"374064",[374064] 雅诗兰黛 特润6件套旅行装 91ml ,0.96
221397019,125700379,"240331062101020097109366","33267350",2024-03-30 22:22:53,"5234D",黑龙江,销售订单,0.96,0.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"374064",[374064] 雅诗兰黛 特润6件套旅行装 91ml ,0.96
221397275,125700379,"240331062101020097109366","33267350",2024-03-30 22:22:53,"5234D",黑龙江,销售订单,0.96,0.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"374064",[374064] 雅诗兰黛 特润6件套旅行装 91ml ,0.96
221397531,125700635,"240331062100950041468342","33267350",2024-03-30 22:23:00,"5234D",黑龙江,销售订单,151.05,4.00,,1.00,海南岛外,线下,境内,"03",烟草制品,"0301",卷烟,"030102",进口卷烟,"25002","555","139741",[139741] 555 （天越） 1X10 ,151.05
221397787,125700635,"240331062100950041468342","33267350",2024-03-30 22:23:00,"5234D",黑龙江,销售订单,151.05,1.00,,1.00,海南岛外,线下,境内,"03",烟草制品,"0301",卷烟,"030102",进口卷烟,"25002","555","139741",[139741] 555 （天越） 1X10 ,151.05
221398043,125700891,"240331062201020097109367","33267350",2024-03-30 22:24:49,"5234D",黑龙江,销售订单,9062.92,122.00,,10.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"315222",[315222] 雅诗兰黛 -ESTÉE LAUDER-白金紧颜眼霜双支装 色提因-15ml*2 30ml ,906.29
221398299,125700891,"240331062201020097109367","33267350",2024-03-30 22:24:49,"5234D",黑龙江,销售订单,0.96,0.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"333184",[333184] 雅诗兰黛 -ESTÉE LAUDER-白金级奢宠蕴能黑钻奢华眼霜5ml-体验装- 5ml ,0.96
221398555,125700891,"240331062201020097109367","33267350",2024-03-30 22:24:49,"5234D",黑龙江,销售订单,0.96,0.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"333184",[333184] 雅诗兰黛 -ESTÉE LAUDER-白金级奢宠蕴能黑钻奢华眼霜5ml-体验装- 5ml ,0.96
221398811,125700891,"240331062201020097109367","33267350",2024-03-30 22:24:49,"5234D",黑龙江,销售订单,0.96,0.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"333184",[333184] 雅诗兰黛 -ESTÉE LAUDER-白金级奢宠蕴能黑钻奢华眼霜5ml-体验装- 5ml ,0.96
221399067,125700891,"240331062201020097109367","33267350",2024-03-30 22:24:49,"5234D",黑龙江,销售订单,0.96,0.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"333184",[333184] 雅诗兰黛 -ESTÉE LAUDER-白金级奢宠蕴能黑钻奢华眼霜5ml-体验装- 5ml ,0.96
221399323,125700891,"240331062201020097109367","33267350",2024-03-30 22:24:49,"5234D",黑龙江,销售订单,0.96,0.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"374064",[374064] 雅诗兰黛 特润6件套旅行装 91ml ,0.96
221399579,125700891,"240331062201020097109367","33267350",2024-03-30 22:24:49,"5234D",黑龙江,销售订单,0.96,0.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"374064",[374064] 雅诗兰黛 特润6件套旅行装 91ml ,0.96
221399835,125700891,"240331062201020097109367","33267350",2024-03-30 22:24:49,"5234D",黑龙江,销售订单,0.96,0.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"374064",[374064] 雅诗兰黛 特润6件套旅行装 91ml ,0.96
221400091,125701147,"240331062401020097109368","33267350",2024-03-30 22:26:49,"5234D",黑龙江,销售订单,9062.92,122.00,,10.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"315222",[315222] 雅诗兰黛 -ESTÉE LAUDER-白金紧颜眼霜双支装 色提因-15ml*2 30ml ,906.29
221400347,125701147,"240331062401020097109368","33267350",2024-03-30 22:26:49,"5234D",黑龙江,销售订单,0.96,0.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"333184",[333184] 雅诗兰黛 -ESTÉE LAUDER-白金级奢宠蕴能黑钻奢华眼霜5ml-体验装- 5ml ,0.96
221400603,125701147,"240331062401020097109368","33267350",2024-03-30 22:26:49,"5234D",黑龙江,销售订单,0.96,0.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"333184",[333184] 雅诗兰黛 -ESTÉE LAUDER-白金级奢宠蕴能黑钻奢华眼霜5ml-体验装- 5ml ,0.96
221400859,125701147,"240331062401020097109368","33267350",2024-03-30 22:26:49,"5234D",黑龙江,销售订单,0.96,0.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"333184",[333184] 雅诗兰黛 -ESTÉE LAUDER-白金级奢宠蕴能黑钻奢华眼霜5ml-体验装- 5ml ,0.96
221401115,125701147,"240331062401020097109368","33267350",2024-03-30 22:26:49,"5234D",黑龙江,销售订单,0.96,0.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"333184",[333184] 雅诗兰黛 -ESTÉE LAUDER-白金级奢宠蕴能黑钻奢华眼霜5ml-体验装- 5ml ,0.96
221401371,125701147,"240331062401020097109368","33267350",2024-03-30 22:26:49,"5234D",黑龙江,销售订单,0.96,0.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"374064",[374064] 雅诗兰黛 特润6件套旅行装 91ml ,0.96
221401627,125701147,"240331062401020097109368","33267350",2024-03-30 22:26:49,"5234D",黑龙江,销售订单,0.96,0.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"374064",[374064] 雅诗兰黛 特润6件套旅行装 91ml ,0.96
221401883,125701147,"240331062401020097109368","33267350",2024-03-30 22:26:49,"5234D",黑龙江,销售订单,0.96,0.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"374064",[374064] 雅诗兰黛 特润6件套旅行装 91ml ,0.96
221402139,125701403,"240331062601020097109369","33267350",2024-03-30 22:29:46,"5234D",黑龙江,销售订单,0.96,0.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"333184",[333184] 雅诗兰黛 -ESTÉE LAUDER-白金级奢宠蕴能黑钻奢华眼霜5ml-体验装- 5ml ,0.96
221402395,125701403,"240331062601020097109369","33267350",2024-03-30 22:29:46,"5234D",黑龙江,销售订单,0.96,0.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"333184",[333184] 雅诗兰黛 -ESTÉE LAUDER-白金级奢宠蕴能黑钻奢华眼霜5ml-体验装- 5ml ,0.96
221402651,125701403,"240331062601020097109369","33267350",2024-03-30 22:29:46,"5234D",黑龙江,销售订单,0.96,0.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"333184",[333184] 雅诗兰黛 -ESTÉE LAUDER-白金级奢宠蕴能黑钻奢华眼霜5ml-体验装- 5ml ,0.96
221402907,125701403,"240331062601020097109369","33267350",2024-03-30 22:29:46,"5234D",黑龙江,销售订单,0.96,0.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"333184",[333184] 雅诗兰黛 -ESTÉE LAUDER-白金级奢宠蕴能黑钻奢华眼霜5ml-体验装- 5ml ,0.96
221403163,125701403,"240331062601020097109369","33267350",2024-03-30 22:29:46,"5234D",黑龙江,销售订单,0.96,0.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"374064",[374064] 雅诗兰黛 特润6件套旅行装 91ml ,0.96
221403419,125701403,"240331062601020097109369","33267350",2024-03-30 22:29:46,"5234D",黑龙江,销售订单,0.96,0.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"374064",[374064] 雅诗兰黛 特润6件套旅行装 91ml ,0.96
221403675,125701403,"240331062601020097109369","33267350",2024-03-30 22:29:46,"5234D",黑龙江,销售订单,0.96,0.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"374064",[374064] 雅诗兰黛 特润6件套旅行装 91ml ,0.96
221403931,125701403,"240331062601020097109369","33267350",2024-03-30 22:29:46,"5234D",黑龙江,销售订单,9062.92,122.00,,10.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"315222",[315222] 雅诗兰黛 -ESTÉE LAUDER-白金紧颜眼霜双支装 色提因-15ml*2 30ml ,906.29
221404187,125701659,"240331063001020097109370","33267350",2024-03-30 22:31:50,"5234D",黑龙江,销售订单,9062.92,122.00,,10.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"315222",[315222] 雅诗兰黛 -ESTÉE LAUDER-白金紧颜眼霜双支装 色提因-15ml*2 30ml ,906.29
221404443,125701659,"240331063001020097109370","33267350",2024-03-30 22:31:50,"5234D",黑龙江,销售订单,0.96,0.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"333184",[333184] 雅诗兰黛 -ESTÉE LAUDER-白金级奢宠蕴能黑钻奢华眼霜5ml-体验装- 5ml ,0.96
221404699,125701659,"240331063001020097109370","33267350",2024-03-30 22:31:50,"5234D",黑龙江,销售订单,0.96,0.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"333184",[333184] 雅诗兰黛 -ESTÉE LAUDER-白金级奢宠蕴能黑钻奢华眼霜5ml-体验装- 5ml ,0.96
221404955,125701659,"240331063001020097109370","33267350",2024-03-30 22:31:50,"5234D",黑龙江,销售订单,0.96,0.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"333184",[333184] 雅诗兰黛 -ESTÉE LAUDER-白金级奢宠蕴能黑钻奢华眼霜5ml-体验装- 5ml ,0.96
221405211,125701659,"240331063001020097109370","33267350",2024-03-30 22:31:50,"5234D",黑龙江,销售订单,0.96,0.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"333184",[333184] 雅诗兰黛 -ESTÉE LAUDER-白金级奢宠蕴能黑钻奢华眼霜5ml-体验装- 5ml ,0.96
221405467,125701659,"240331063001020097109370","33267350",2024-03-30 22:31:50,"5234D",黑龙江,销售订单,0.96,0.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"374064",[374064] 雅诗兰黛 特润6件套旅行装 91ml ,0.96
221405723,125701659,"240331063001020097109370","33267350",2024-03-30 22:31:50,"5234D",黑龙江,销售订单,0.96,0.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"374064",[374064] 雅诗兰黛 特润6件套旅行装 91ml ,0.96
221405979,125701659,"240331063001020097109370","33267350",2024-03-30 22:31:50,"5234D",黑龙江,销售订单,0.96,0.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"374064",[374064] 雅诗兰黛 特润6件套旅行装 91ml ,0.96
221406235,125701915,"240331063101230030019838","33267350",2024-03-30 22:32:34,"5234D",黑龙江,销售订单,6350.74,87.00,,7.00,海南岛外,线下,境内,"04",香化,"0407",彩妆,"0407",彩妆,"06105",雅诗兰黛,"331857",[331857] 雅诗兰黛 -ESTÉE LAUDER-白金级奢宠光璨色提因精华粉底液两支装-2C0#21  COOL VANILLA- 60ml ,907.25
221406491,125701915,"240331063101230030019838","33267350",2024-03-30 22:32:34,"5234D",黑龙江,销售订单,1719.24,23.00,,5.00,海南岛外,线下,境内,"04",香化,"0407",彩妆,"0407",彩妆,"06105",雅诗兰黛,"266149",[266149] 雅诗兰黛 -ESTÉE LAUDER-DW持妆粉底液双支装-1W1 #17  BONE 象牙白-30ml*2 60ml ,343.85
221406747,125701915,"240331063101230030019838","33267350",2024-03-30 22:32:34,"5234D",黑龙江,销售订单,1.91,0.00,,2.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"368743",[368743] 雅诗兰黛 -ESTÉE LAUDER-白金五件套-赠品 107ml ,0.96
221407003,125701915,"240331063101230030019838","33267350",2024-03-30 22:32:34,"5234D",黑龙江,销售订单,0.96,0.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"374064",[374064] 雅诗兰黛 特润6件套旅行装 91ml ,0.96
221407259,125701915,"240331063101230030019838","33267350",2024-03-30 22:32:34,"5234D",黑龙江,销售订单,768.78,9.00,,5.00,海南岛外,线下,境内,"04",香化,"0407",彩妆,"0407",彩妆,"06809",玫珂菲,"350736",[350736] 玫珂菲 -MAKE UP FOR EVER-明星挚爱塑颜颊彩提亮-H100-4g 4g ,153.76
221407515,125701915,"240331063101230030019838","33267350",2024-03-30 22:32:34,"5234D",黑龙江,销售订单,1.91,0.00,,2.00,海南岛外,线下,境内,"04",香化,"0407",彩妆,"0407",彩妆,"06809",玫珂菲,"332182",[332182] 玫珂菲 -MAKE UP FOR EVER-饰底妆前乳体验装毛孔隐形（赠送品）5ml-- 5ml ,0.96
221407771,125702171,"240331063101020097109371","33267350",2024-03-30 22:34:24,"5234D",黑龙江,销售订单,0.96,0.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"333184",[333184] 雅诗兰黛 -ESTÉE LAUDER-白金级奢宠蕴能黑钻奢华眼霜5ml-体验装- 5ml ,0.96
221408027,125702171,"240331063101020097109371","33267350",2024-03-30 22:34:24,"5234D",黑龙江,销售订单,0.96,0.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"333184",[333184] 雅诗兰黛 -ESTÉE LAUDER-白金级奢宠蕴能黑钻奢华眼霜5ml-体验装- 5ml ,0.96
221408283,125702171,"240331063101020097109371","33267350",2024-03-30 22:34:24,"5234D",黑龙江,销售订单,0.96,0.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"333184",[333184] 雅诗兰黛 -ESTÉE LAUDER-白金级奢宠蕴能黑钻奢华眼霜5ml-体验装- 5ml ,0.96
221408539,125702171,"240331063101020097109371","33267350",2024-03-30 22:34:24,"5234D",黑龙江,销售订单,0.96,0.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"333184",[333184] 雅诗兰黛 -ESTÉE LAUDER-白金级奢宠蕴能黑钻奢华眼霜5ml-体验装- 5ml ,0.96
221408795,125702171,"240331063101020097109371","33267350",2024-03-30 22:34:24,"5234D",黑龙江,销售订单,0.96,0.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"374064",[374064] 雅诗兰黛 特润6件套旅行装 91ml ,0.96
221409051,125702171,"240331063101020097109371","33267350",2024-03-30 22:34:24,"5234D",黑龙江,销售订单,0.96,0.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"374064",[374064] 雅诗兰黛 特润6件套旅行装 91ml ,0.96
221409307,125702171,"240331063101020097109371","33267350",2024-03-30 22:34:24,"5234D",黑龙江,销售订单,0.96,0.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"374064",[374064] 雅诗兰黛 特润6件套旅行装 91ml ,0.96
221409563,125702171,"240331063101020097109371","33267350",2024-03-30 22:34:24,"5234D",黑龙江,销售订单,9062.92,122.00,,10.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"315222",[315222] 雅诗兰黛 -ESTÉE LAUDER-白金紧颜眼霜双支装 色提因-15ml*2 30ml ,906.29
221409819,125702427,"240331063301230030019840","33267350",2024-03-30 22:35:29,"5234D",黑龙江,销售订单,433.19,6.00,,1.00,海南岛外,线下,境内,"04",香化,"0407",彩妆,"0407",彩妆,"06105",雅诗兰黛,"297740",[297740] 雅诗兰黛 -ESTÉE LAUDER-白金色提因养肤粉底液-2C0#21 COOL VANILLA-30ml 30ml ,433.19
221410075,125702427,"240331063301230030019840","33267350",2024-03-30 22:35:29,"5234D",黑龙江,销售订单,6350.74,86.00,,7.00,海南岛外,线下,境内,"04",香化,"0407",彩妆,"0407",彩妆,"06105",雅诗兰黛,"331857",[331857] 雅诗兰黛 -ESTÉE LAUDER-白金级奢宠光璨色提因精华粉底液两支装-2C0#21  COOL VANILLA- 60ml ,907.25
221410331,125702427,"240331063301230030019840","33267350",2024-03-30 22:35:29,"5234D",黑龙江,销售订单,1719.24,23.00,,5.00,海南岛外,线下,境内,"04",香化,"0407",彩妆,"0407",彩妆,"06105",雅诗兰黛,"266149",[266149] 雅诗兰黛 -ESTÉE LAUDER-DW持妆粉底液双支装-1W1 #17  BONE 象牙白-30ml*2 60ml ,343.85
221410587,125702427,"240331063301230030019840","33267350",2024-03-30 22:35:29,"5234D",黑龙江,销售订单,1.91,0.00,,2.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"368743",[368743] 雅诗兰黛 -ESTÉE LAUDER-白金五件套-赠品 107ml ,0.96
221410843,125702427,"240331063301230030019840","33267350",2024-03-30 22:35:29,"5234D",黑龙江,销售订单,307.51,3.00,,2.00,海南岛外,线下,境内,"04",香化,"0407",彩妆,"0407",彩妆,"06809",玫珂菲,"350736",[350736] 玫珂菲 -MAKE UP FOR EVER-明星挚爱塑颜颊彩提亮-H100-4g 4g ,153.76
221411099,125702427,"240331063301230030019840","33267350",2024-03-30 22:35:29,"5234D",黑龙江,销售订单,0.96,0.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"374064",[374064] 雅诗兰黛 特润6件套旅行装 91ml ,0.96
221411355,125702427,"240331063301230030019840","33267350",2024-03-30 22:35:29,"5234D",黑龙江,销售订单,0.96,0.00,,1.00,海南岛外,线下,境内,"04",香化,"0407",彩妆,"0407",彩妆,"06809",玫珂菲,"332182",[332182] 玫珂菲 -MAKE UP FOR EVER-饰底妆前乳体验装毛孔隐形（赠送品）5ml-- 5ml ,0.96
221411611,125702683,"240331063401020097109372","33267350",2024-03-30 22:36:35,"5234D",黑龙江,销售订单,9062.92,122.00,,10.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"315222",[315222] 雅诗兰黛 -ESTÉE LAUDER-白金紧颜眼霜双支装 色提因-15ml*2 30ml ,906.29
221411867,125702683,"240331063401020097109372","33267350",2024-03-30 22:36:35,"5234D",黑龙江,销售订单,0.96,0.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"333184",[333184] 雅诗兰黛 -ESTÉE LAUDER-白金级奢宠蕴能黑钻奢华眼霜5ml-体验装- 5ml ,0.96
221412123,125702683,"240331063401020097109372","33267350",2024-03-30 22:36:35,"5234D",黑龙江,销售订单,0.96,0.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"333184",[333184] 雅诗兰黛 -ESTÉE LAUDER-白金级奢宠蕴能黑钻奢华眼霜5ml-体验装- 5ml ,0.96
221412379,125702683,"240331063401020097109372","33267350",2024-03-30 22:36:35,"5234D",黑龙江,销售订单,0.96,0.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"333184",[333184] 雅诗兰黛 -ESTÉE LAUDER-白金级奢宠蕴能黑钻奢华眼霜5ml-体验装- 5ml ,0.96
221412635,125702683,"240331063401020097109372","33267350",2024-03-30 22:36:35,"5234D",黑龙江,销售订单,0.96,0.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"333184",[333184] 雅诗兰黛 -ESTÉE LAUDER-白金级奢宠蕴能黑钻奢华眼霜5ml-体验装- 5ml ,0.96
221412891,125702683,"240331063401020097109372","33267350",2024-03-30 22:36:35,"5234D",黑龙江,销售订单,0.96,0.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"374064",[374064] 雅诗兰黛 特润6件套旅行装 91ml ,0.96
221413147,125702683,"240331063401020097109372","33267350",2024-03-30 22:36:35,"5234D",黑龙江,销售订单,0.96,0.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"374064",[374064] 雅诗兰黛 特润6件套旅行装 91ml ,0.96
221413403,125702683,"240331063401020097109372","33267350",2024-03-30 22:36:35,"5234D",黑龙江,销售订单,0.96,0.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"374064",[374064] 雅诗兰黛 特润6件套旅行装 91ml ,0.96
221413659,125702939,"240331063501230030019842","33267350",2024-03-30 22:36:59,"5234D",黑龙江,销售订单,1732.76,22.00,,4.00,海南岛外,线下,境内,"04",香化,"0407",彩妆,"0407",彩妆,"06105",雅诗兰黛,"297740",[297740] 雅诗兰黛 -ESTÉE LAUDER-白金色提因养肤粉底液-2C0#21 COOL VANILLA-30ml 30ml ,433.19
221413915,125702939,"240331063501230030019842","33267350",2024-03-30 22:36:59,"5234D",黑龙江,销售订单,7257.99,99.00,,8.00,海南岛外,线下,境内,"04",香化,"0407",彩妆,"0407",彩妆,"06105",雅诗兰黛,"331857",[331857] 雅诗兰黛 -ESTÉE LAUDER-白金级奢宠光璨色提因精华粉底液两支装-2C0#21  COOL VANILLA- 60ml ,907.25
221414171,125702939,"240331063501230030019842","33267350",2024-03-30 22:36:59,"5234D",黑龙江,销售订单,2.87,0.00,,3.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"368743",[368743] 雅诗兰黛 -ESTÉE LAUDER-白金五件套-赠品 107ml ,0.96
221414939,125703451,"240331063701230030019844","33267350",2024-03-30 22:38:14,"5234D",黑龙江,销售订单,6350.74,87.00,,7.00,海南岛外,线下,境内,"04",香化,"0407",彩妆,"0407",彩妆,"06105",雅诗兰黛,"331857",[331857] 雅诗兰黛 -ESTÉE LAUDER-白金级奢宠光璨色提因精华粉底液两支装-2C0#21  COOL VANILLA- 60ml ,907.25
221415195,125703451,"240331063701230030019844","33267350",2024-03-30 22:38:14,"5234D",黑龙江,销售订单,1719.24,23.00,,5.00,海南岛外,线下,境内,"04",香化,"0407",彩妆,"0407",彩妆,"06105",雅诗兰黛,"266149",[266149] 雅诗兰黛 -ESTÉE LAUDER-DW持妆粉底液双支装-1W1 #17  BONE 象牙白-30ml*2 60ml ,343.85
221415451,125703451,"240331063701230030019844","33267350",2024-03-30 22:38:14,"5234D",黑龙江,销售订单,1.91,0.00,,2.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"368743",[368743] 雅诗兰黛 -ESTÉE LAUDER-白金五件套-赠品 107ml ,0.96
221415707,125703451,"240331063701230030019844","33267350",2024-03-30 22:38:14,"5234D",黑龙江,销售订单,0.96,0.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"374064",[374064] 雅诗兰黛 特润6件套旅行装 91ml ,0.96
