date,date_day,order_cnt,amount,pay_amount,discountAmount,refuelLiters,进站加油车量（汽油）,进站加油车量（柴油）,进站率（汽油）,进站率（柴油）,站前车流量（汽油）,站前车流量（柴油）,path,text_day,text_night,high,low,wc_day,wd_day,wc_night,wd_night,week,holidays,60000361_price,60000361_price_other,60000361_order_cnt,60000361_refuelLiters,60000361_amount,60033428_price,60033428_price_other,60033428_order_cnt,60033428_refuelLiters,60033428_amount,60000359_price,60000359_price_other,60000359_order_cnt,359占比,60000359_refuelLiters,60000359_amount,60000304_price,60000304_price_other,60000304_order_cnt,304占比,60000304_refuelLiters,60000304_amount,60000305_price,60000305_price_other,60000305_order_cnt,305占比,60000305_refuelLiters,60000305_amount,60000312_price,60000312_price_other,60000312_order_cnt,60000312_refuelLiters,60000312_amount,60000313_price,60000313_price_other,60000313_order_cnt,313占比,60000313_refuelLiters,60000313_amount,60000317_price,60000317_price_other,60000317_order_cnt,60000317_refuelLiters,60000317_amount
2023/8/27,2023/8/27,287,77892.32,77892.32,0,9569.53,256,11,6.98,10.09,3669,108,"扬州,扬州市,江苏省,中国",小雨,大雨,30,25,3~4级,东南风,<3级,西风,星期日,,,,0,,,,,0,,,7.75,"[5.07, 7.60, 7.75]",37,12.89%,2462.66,19084.76,8.09,"[5.49, 7.79, 8.09]",72,25.09%,1775.23,14358.06,8.09,"[5.49, 7.79, 8.09]",107,37.28%,2735.87,22128.21,,,0,,,8.6,"[5.84, 8.44, 8.60]",71,24.74%,2595.77,22321.29,,,0,,
2023/8/28,2023/8/28,315,189212.87,189212.87,0,23823.99,265,19,7.35,12.18,3605,156,"扬州,扬州市,江苏省,中国",小雨,阴,25,22,<3级,西风,<3级,北风,星期一,,,,0,,,,,0,,,7.75,"[5.07, 7.60, 7.75]",42,13.33%,15299.67,118571.88,8.09,"[5.49, 7.79, 8.09]",100,31.75%,2820.27,22811.66,8.09,"[5.49, 7.79, 8.09]",93,29.52%,2388.88,19321.49,,,0,,,8.6,"[5.84, 8.44, 8.60]",80,25.40%,3315.17,28507.84,,,0,,
2023/8/29,2023/8/29,322,416735.83,416735.83,0,53297.22,230,17,6.21,10.69,3704,158,"扬州,扬州市,江苏省,中国",阴,阴,28,23,3~4级,北风,<3级,北风,星期二,,,,0,,,,,0,,,7.75,"[5.07, 7.60, 7.75]",68,21.12%,45887.76,355628.93,8.09,"[5.49, 7.79, 8.09]",100,31.06%,2738.13,22146.62,8.09,"[5.49, 7.79, 8.09]",93,28.88%,2366.98,19144.51,,,0,,,8.6,"[5.84, 8.44, 8.60]",61,18.94%,2304.35,19815.77,,,0,,
2023/8/30,2023/8/30,305,182437.5,182437.5,0,23005.41,230,13,6.72,9.29,3424,141,"扬州,扬州市,江苏省,中国",阴,阴,27,21,<3级,东北风,<3级,北风,星期三,,,,0,,,,,0,,,7.75,"[5.07, 7.60, 7.75]",42,13.77%,14797.96,114683.4,8.09,"[5.49, 7.79, 8.09]",96,31.48%,2930.98,23707.53,8.09,"[5.49, 7.79, 8.09]",95,31.15%,2595.62,20993.82,,,0,,,8.6,"[5.84, 8.44, 8.60]",72,23.61%,2680.85,23052.75,,,0,,
2023/8/31,2023/8/31,338,117994.31,117994.31,0,14631.25,279,11,7.12,7.01,3920,156,,,,0,0,,,,,,,,,0,,,,,0,,,7.75,"[5.07, 7.60, 7.75]",53,15.68%,5930.57,45960.81,8.09,"[5.49, 7.79, 8.09]",88,26.04%,2542.52,20565.29,8.09,"[5.49, 7.79, 8.09]",116,34.32%,2912.51,23557.52,,,0,,,8.6,"[5.84, 8.44, 8.60]",81,23.96%,3245.65,27910.69,,,0,,
2023/9/1,2023/9/1,376,117189.48,117201.23,23.5,14443.78,289,19,7.23,11.8,3995,160,"扬州,扬州市,江苏省,中国",阴,多云,30,19,3~4级,东北风,<3级,东北风,星期五,,,,0,,,,,0,,,7.75,"[5.07, 7.60, 7.75]",61,16.22%,4570.75,35421.74,8.09,"[5.49, 7.79, 8.09]",93,24.73%,2724.9,22040.52,8.09,"[5.49, 7.79, 8.09]",125,33.24%,3385.05,27379.08,,,0,,,8.6,"[5.84, 8.44, 8.60]",97,25.80%,3763.08,32348.14,,,0,,
2023/9/2,2023/9/2,337,101236.44,101236.44,0,12515.41,222,14,6.05,8.59,3669,162,"扬州,扬州市,江苏省,中国",多云,阴,31,21,<3级,东北风,<3级,东北风,星期六,,,,0,,,,,0,,,7.75,"[5.07, 7.60, 7.75]",50,14.84%,4386.81,33996.77,8.09,"[5.49, 7.79, 8.09]",86,25.52%,2286.17,18490.93,8.09,"[5.49, 7.79, 8.09]",120,35.61%,2916.94,23591.81,,,0,,,8.6,"[5.84, 8.44, 8.60]",81,24.04%,2925.49,25156.93,,,0,,
2023/9/3,2023/9/3,307,96355.2,96355.2,0,11849.43,260,11,6.64,8.21,3912,133,"扬州,扬州市,江苏省,中国",阴,多云,29,23,<3级,东北风,<3级,东北风,星期日,,,,0,,,,,0,,,7.75,"[5.07, 7.60, 7.75]",44,14.33%,3569.16,27660.28,8.09,"[5.49, 7.79, 8.09]",91,29.64%,2452.13,19833.35,8.09,"[5.49, 7.79, 8.09]",91,29.64%,2460.02,19897.64,,,0,,,8.6,"[5.84, 8.44, 8.60]",81,26.38%,3368.12,28963.93,,,0,,
2023/9/4,2023/9/4,325,294233.25,294233.25,0,37444.09,207,20,5.77,12.58,3590,158,"扬州,扬州市,江苏省,中国",小雨,多云,30,25,<3级,东北风,<3级,东北风,星期一,,,,0,,,,,0,,,7.75,"[5.07, 7.60, 7.75]",59,18.15%,29240,226609.1,8.09,"[5.49, 7.79, 8.09]",93,28.62%,2660.7,21520.73,8.09,"[5.49, 7.79, 8.09]",112,34.46%,3065.23,24792.89,,,0,,,8.6,"[5.84, 8.44, 8.60]",61,18.77%,2478.16,21310.53,,,0,,
2023/9/5,2023/9/5,345,135943.04,135943.04,0,16892.76,220,19,5.96,9.18,3690,207,"扬州,扬州市,江苏省,中国",阴,多云,31,24,<3级,东北风,<3级,东北风,星期二,,,,0,,,,,0,,,7.75,"[5.07, 7.60, 7.75]",56,16.23%,7731.16,59915.55,8.09,"[5.49, 7.79, 8.09]",81,23.48%,2207.61,17856.66,8.09,"[5.49, 7.79, 8.09]",114,33.04%,3188.41,25789.51,,,0,,,8.6,"[5.84, 8.44, 8.60]",94,27.25%,3765.58,32381.32,,,0,,
2023/9/6,2023/9/6,339,112638.71,112638.71,0,13941.53,215,13,5.77,6.63,3729,197,"扬州,扬州市,江苏省,中国",阴,晴,31,23,<3级,东北风,<3级,东北风,星期三,,,,0,,,,,0,,,7.75,"[5.07, 7.60, 7.75]",63,18.58%,5329.71,41304.2,8.09,"[5.49, 7.79, 8.09]",81,23.89%,2448.22,19803.1,8.09,"[5.49, 7.79, 8.09]",108,31.86%,2878.84,23284.98,,,0,,,8.6,"[5.84, 8.44, 8.60]",87,25.66%,3284.76,28246.43,,,0,,
2023/9/7,2023/9/7,342,137170.85,137170.85,0,17142.4,259,26,7.09,13.54,3655,191,"扬州,扬州市,江苏省,中国",晴,晴,32,21,<3级,东北风,<3级,东风,星期四,,,,0,,,,,0,,,7.75,"[5.07, 7.60, 7.75]",64,18.71%,8854.94,68624.4,8.09,"[5.49, 7.79, 8.09]",79,23.10%,2223.34,17983.51,8.09,"[5.49, 7.79, 8.09]",119,34.80%,3098.99,25065.32,,,0,,,8.6,"[5.84, 8.44, 8.60]",80,23.39%,2965.13,25497.62,,,0,,
2023/9/8,2023/9/8,365,109430.52,109430.52,0,13457.55,224,13,5.75,6.77,3897,191,"扬州,扬州市,江苏省,中国",多云,多云,31,23,<3级,东北风,<3级,东风,星期五,,,,0,,,,,0,,,7.75,"[5.07, 7.60, 7.75]",55,15.07%,4000.38,31002.02,8.09,"[5.49, 7.79, 8.09]",87,23.84%,2309.5,18680.27,8.09,"[5.49, 7.79, 8.09]",129,35.34%,3359.03,27168.96,,,0,,,8.6,"[5.84, 8.44, 8.60]",94,25.75%,3788.64,32579.27,,,0,,
2023/9/9,2023/9/9,325,103124.98,103124.98,0,12752.52,199,8,5.67,4.97,3509,160,"扬州,扬州市,江苏省,中国",多云,晴,38,22,<3级,东南风,<3级,东南风,星期六,,,,0,,,,,0,,,7.75,"[5.07, 7.60, 7.75]",61,18.77%,5062.54,39233.29,8.09,"[5.49, 7.79, 8.09]",83,25.54%,2306.11,18652.69,8.09,"[5.49, 7.79, 8.09]",104,32.00%,2539.8,20782.15,,,0,,,8.6,"[5.84, 8.44, 8.60]",77,23.69%,2844.07,24456.85,,,0,,
2023/9/10,2023/9/10,314,91114.57,91114.57,0,11236.59,202,9,5.22,7.26,3872,124,"扬州,扬州市,江苏省,中国",晴,阴,32,24,<3级,南风,<3级,东南风,星期日,,,,0,,,,,0,,,7.75,"[5.07, 7.60, 7.75]",39,12.42%,3012.16,23343.4,8.09,"[5.49, 7.79, 8.09]",79,25.16%,2215.17,17917.14,8.09,"[5.49, 7.79, 8.09]",135,42.99%,3564.5,28830.83,,,0,,,8.6,"[5.84, 8.44, 8.60]",61,19.43%,2444.76,21023.2,,,0,,
2023/9/11,2023/9/11,347,113467.61,113467.61,0,14019.5,186,13,4.95,7.65,3762,170,"扬州,扬州市,江苏省,中国",阴,小雨,32,24,<3级,东北风,<3级,东北风,星期一,,,,0,,,,,0,,,7.75,"[5.07, 7.60, 7.75]",53,15.27%,4933.38,38232.32,8.09,"[5.49, 7.79, 8.09]",102,29.39%,2920.08,23619.16,8.09,"[5.49, 7.79, 8.09]",107,30.84%,2754.71,22280.83,,,0,,,8.6,"[5.84, 8.44, 8.60]",85,24.50%,3411.33,29335.3,,,0,,
2023/9/12,2023/9/12,288,89320.09,89320.09,0,11013.98,193,19,5.26,9,3669,210,"扬州,扬州市,江苏省,中国",小雨,暴雨,29,23,<3级,东北风,<3级,东北风,星期二,,,,0,,,,,0,,,7.75,"[5.07, 7.60, 7.75]",44,15.28%,3408.24,26413.04,8.09,"[5.49, 7.79, 8.09]",89,30.90%,2758.15,22309.79,8.09,"[5.49, 7.79, 8.09]",85,29.51%,2129.82,17226.33,,,0,,,8.6,"[5.84, 8.44, 8.60]",70,24.31%,2717.77,23370.93,,,0,,
2023/9/13,2023/9/13,324,285180.42,285180.42,0,36183.9,228,14,6.51,7.45,3501,187,"扬州,扬州市,江苏省,中国",中雨,小雨,22,21,<3级,东北风,<3级,北风,星期三,,,,0,,,,,0,,,7.75,"[5.07, 7.60, 7.75]",49,15.12%,27185.79,210689.01,8.09,"[5.49, 7.79, 8.09]",89,27.47%,2548.05,20610.01,8.09,"[5.49, 7.79, 8.09]",100,30.86%,3103.16,25100.4,,,0,,,8.6,"[5.84, 8.44, 8.60]",86,26.54%,3346.9,28781,,,0,,
2023/9/14,2023/9/14,276,85924.22,85924.22,0,10595.42,194,14,5.42,7.18,3578,195,"扬州,扬州市,江苏省,中国",阴,多云,26,21,<3级,东北风,<3级,东北风,星期四,,,,0,,,,,0,,,7.75,"[5.07, 7.60, 7.75]",37,13.41%,3222.32,24972.03,8.09,"[5.49, 7.79, 8.09]",74,26.81%,1989.25,16089.75,8.09,"[5.49, 7.79, 8.09]",103,37.32%,2809.39,22723.69,,,0,,,8.6,"[5.84, 8.44, 8.60]",62,22.46%,2574.46,22138.75,,,0,,
2023/9/15,2023/9/15,349,106496.36,106496.36,0,13065.43,227,12,6.02,6.74,3771,178,"扬州,扬州市,江苏省,中国",小雨,阴,26,22,<3级,东风,<3级,东北风,星期五,,,,0,,,,,0,,,7.75,"[5.07, 7.60, 7.75]",40,11.46%,3216.9,24930.05,8.09,"[5.49, 7.79, 8.09]",106,30.37%,3148.36,25465.19,8.09,"[5.49, 7.79, 8.09]",105,30.09%,2966.08,23990.81,,,0,,,8.6,"[5.84, 8.44, 8.60]",98,28.08%,3734.09,32110.31,,,0,,
2023/9/16,2023/9/16,348,103394.52,103394.52,0,12723.78,195,12,5.1,7.32,3825,164,"扬州,扬州市,江苏省,中国",小雨,多云,28,21,<3级,东北风,<3级,北风,星期六,,,,0,,,,,0,,,7.75,"[5.07, 7.60, 7.75]",42,12.07%,3564.62,27625.07,8.09,"[5.49, 7.79, 8.09]",100,28.74%,2892.14,23393.17,8.09,"[5.49, 7.79, 8.09]",120,34.48%,2965.78,23988.06,,,0,,,8.6,"[5.84, 8.44, 8.60]",86,24.71%,3301.24,28388.22,,,0,,
2023/9/17,2023/9/17,355,108676.81,108682.36,11.1,13425.36,230,13,5.97,8.67,3850,151,"扬州,扬州市,江苏省,中国",晴,晴,30,22,<3级,南风,<3级,东南风,星期日,,,,0,,,,,0,,,7.75,"[5.07, 7.60, 7.75]",48,13.52%,4355.91,33757.29,8.09,"[5.49, 7.79, 8.09]",96,27.04%,2519.08,20374.88,8.09,"[5.49, 7.79, 8.09]",128,36.06%,3481.42,28159.09,,,0,,,8.6,"[5.84, 8.44, 8.60]",83,23.38%,3068.95,26385.55,,,0,,
2023/9/18,2023/9/18,339,109814.68,109814.68,0,13483.65,163,20,4.31,9.9,3779,203,"扬州,扬州市,江苏省,中国",多云,阴,33,25,<3级,南风,<3级,东南风,星期一,,,,0,,,,,0,,,7.75,"[5.07, 7.60, 7.75]",59,17.40%,4377.48,33924.23,8.09,"[5.49, 7.79, 8.09]",84,24.78%,2481.02,20068.01,8.09,"[5.49, 7.79, 8.09]",94,27.73%,2249.68,18195.68,,,0,,,8.6,"[5.84, 8.44, 8.60]",102,30.09%,4375.47,37626.76,,,0,,
2023/9/19,2023/9/19,450,145957.38,145957.38,0,18083.85,244,19,6.23,8.96,3914,212,"扬州,扬州市,江苏省,中国",小雨,中雨,31,24,<3级,南风,<3级,西风,星期二,,,,0,,,,,0,,,7.75,"[5.07, 7.60, 7.75]",82,18.22%,6570.03,50916.29,8.09,"[5.49, 7.79, 8.09]",123,27.33%,3640.96,29450.97,8.09,"[5.49, 7.79, 8.09]",155,34.44%,4134.6,33442.99,,,0,,,8.6,"[5.84, 8.44, 8.60]",90,20.00%,3738.26,32147.13,,,0,,
2023/9/20,2023/9/20,519,168586.28,168586.28,0,20726.55,300,20,8.18,11.76,3669,170,"扬州,扬州市,江苏省,中国",小雨,阴,27,21,3~4级,东北风,<3级,北风,星期三,,,,0,,,,,0,,,7.75,"[5.07, 7.60, 7.75]",68,13.10%,6295.26,48787.28,8.09,"[5.49, 7.79, 8.09]",136,26.20%,3755.08,30373.58,8.09,"[5.49, 7.79, 8.09]",159,30.64%,4669.46,37770.84,,,0,,,8.6,"[5.84, 8.44, 8.60]",156,30.06%,6006.75,51654.58,,,0,,
2023/9/21,2023/9/21,258,76854.86,76854.86,0,9035.46,194,17,5.47,10,3547,170,"扬州,扬州市,江苏省,中国",小雨,阴,22,19,<3级,东北风,<3级,北风,星期四,,,,0,,,,,0,,,8.07,"[5.07, 7.92, 8.07]",37,14.34%,2089.97,16864.96,8.4,"[5.49, 8.10, 8.40]",74,28.68%,1994.88,16755.16,8.4,"[5.49, 8.10, 8.40]",73,28.29%,1830.66,15375.63,,,0,,,8.93,"[5.84, 8.77, 8.93]",74,28.68%,3119.95,27859.11,,,0,,
2023/9/22,2023/9/22,282,120767.77,120767.77,0,14543.01,189,13,5.02,7.39,3764,176,"扬州,扬州市,江苏省,中国",小雨,阴,24,19,<3级,东风,<3级,东北风,星期五,,,,0,,,,,0,,,8.07,"[5.07, 7.92, 8.07]",56,19.86%,7737.72,62442.02,8.4,"[5.49, 8.10, 8.40]",81,28.72%,2364.73,19862.03,8.4,"[5.49, 8.10, 8.40]",91,32.27%,2238.91,18804.38,,,0,,,8.93,"[5.84, 8.77, 8.93]",54,19.15%,2201.65,19659.34,,,0,,
2023/9/23,2023/9/23,245,78279.05,78279.05,0,9279.55,150,10,4.31,6.62,3484,151,"扬州,扬州市,江苏省,中国",小雨,小雨,23,19,<3级,东风,<3级,东北风,星期六,,,,0,,,,,0,,,8.07,"[5.07, 7.92, 8.07]",37,15.10%,3018.11,24355.06,8.4,"[5.49, 8.10, 8.40]",71,28.98%,1879.82,15788.73,8.4,"[5.49, 8.10, 8.40]",78,31.84%,1985.49,16739.34,,,0,,,8.93,"[5.84, 8.77, 8.93]",59,24.08%,2396.13,21395.92,,,0,,
2023/9/24,2023/9/24,253,76820.91,76820.91,0,9064.4,206,8,5.67,6.3,3634,127,"扬州,扬州市,江苏省,中国",小雨,阴,24,20,<3级,东风,<3级,西北风,星期日,,,,0,,,,,0,,,8.07,"[5.07, 7.92, 8.07]",33,13.04%,2407.5,19427.71,8.4,"[5.49, 8.10, 8.40]",59,23.32%,1625.62,13653.75,8.4,"[5.49, 8.10, 8.40]",85,33.60%,2237.52,18793.26,,,0,,,8.93,"[5.84, 8.77, 8.93]",76,30.04%,2793.76,24946.19,,,0,,
2023/9/25,2023/9/25,329,120917.89,120917.89,0,14422.47,213,19,5.55,11.24,3839,170,"扬州,扬州市,江苏省,中国",阴,晴,25,20,<3级,西北风,<3级,北风,星期一,,,,0,,,,,0,,,8.07,"[5.07, 7.92, 8.07]",69,20.97%,6349.8,51241.27,8.4,"[5.49, 8.10, 8.40]",80,24.32%,2245.05,18856.54,8.4,"[5.49, 8.10, 8.40]",92,27.96%,2293.95,19267.07,,,0,,,8.93,"[5.84, 8.77, 8.93]",88,26.75%,3533.67,31553.01,,,0,,
2023/9/26,2023/9/26,356,302183.55,302183.55,0,36884.82,200,10,5.18,5.71,3864,176,"扬州,扬州市,江苏省,中国",多云,多云,28,21,<3级,东北风,<3级,北风,星期二,,,,0,,,,,0,,,8.07,"[5.07, 7.92, 8.07]",64,17.98%,28178.9,227402.46,8.4,"[5.49, 8.10, 8.40]",82,23.03%,2593.41,21782.88,8.4,"[5.49, 8.10, 8.40]",120,33.71%,2983.59,25059.22,,,0,,,8.93,"[5.84, 8.77, 8.93]",90,25.28%,3128.92,27938.99,,,0,,
2023/9/27,2023/9/27,343,109378.96,109378.96,0,12970.84,247,13,6.11,6.91,4039,187,"扬州,扬州市,江苏省,中国",多云,多云,27,21,<3级,西北风,<3级,北风,星期三,,,,0,,,,,0,,,8.07,"[5.07, 7.92, 8.07]",63,18.37%,4272.44,34477.02,8.4,"[5.49, 8.10, 8.40]",82,23.91%,2389.25,20068.01,8.4,"[5.49, 8.10, 8.40]",106,30.90%,2834.07,23803.67,,,0,,,8.93,"[5.84, 8.77, 8.93]",92,26.82%,3475.08,31030.26,,,0,,
2023/9/28,2023/9/28,497,148504.42,148504.42,0,17517.7,352,14,6.47,7.25,5445,193,"扬州,扬州市,江苏省,中国",阴,多云,27,21,<3级,东北风,<3级,东风,星期四,,,,0,,,,,0,,,8.07,"[5.07, 7.92, 8.07]",56,11.27%,4233.73,34164.65,8.4,"[5.49, 8.10, 8.40]",136,27.36%,3690.23,30994.91,8.4,"[5.49, 8.10, 8.40]",161,32.39%,4377.12,36764.25,,,0,,,8.93,"[5.84, 8.77, 8.93]",144,28.97%,5216.62,46580.61,,,0,,
2023/9/29,2023/9/29,454,121206.33,121206.33,0,14248.92,387,18,6.44,7.53,6010,239,"扬州,扬州市,江苏省,中国",阴,小雨,28,20,<3级,东南风,<3级,北风,星期五,,,,0,,,,,0,,,8.07,"[5.07, 7.92, 8.07]",27,5.95%,1941.91,15670.42,8.4,"[5.49, 8.10, 8.40]",136,29.96%,3489.85,29311.79,8.4,"[5.49, 8.10, 8.40]",175,38.55%,4729.31,39722.73,,,0,,,8.93,"[5.84, 8.77, 8.93]",116,25.55%,4087.85,36501.39,,,0,,
2023/9/30,2023/9/30,317,84890.41,84890.41,0,9976.35,242,5,5.86,5.62,4130,89,"扬州,扬州市,江苏省,中国",阴,多云,24,17,<3级,北风,<3级,东北风,星期六,,,,0,,,,,0,,,8.07,"[5.07, 7.92, 8.07]",25,7.89%,1454.7,11739.05,8.4,"[5.49, 8.10, 8.40]",96,30.28%,2684.55,22548.09,8.4,"[5.49, 8.10, 8.40]",120,37.85%,2863.99,24055.29,,,0,,,8.93,"[5.84, 8.77, 8.93]",76,23.97%,2973.11,26547.98,,,0,,
2023/10/1,2023/10/1,338,98568.1,98568.1,0,11595.63,240,14,5.52,17.28,4346,81,"扬州,扬州市,江苏省,中国",多云,阴,27,18,<3级,东北风,<3级,东北风,星期日,,,,0,,,,,0,,,8.07,"[5.07, 7.92, 8.07]",28,8.28%,2366,19092.9,8.4,"[5.49, 8.10, 8.40]",91,26.92%,2557.98,21485.4,8.4,"[5.49, 8.10, 8.40]",122,36.09%,2986.04,25080.22,,,0,,,8.93,"[5.84, 8.77, 8.93]",97,28.70%,3685.61,32909.58,,,0,,
2023/10/2,2023/10/2,291,78599.33,78599.33,0,9282.16,217,11,5.04,10.78,4310,102,"扬州,扬州市,江苏省,中国",阴,阴,24,19,<3级,东南风,<3级,东风,星期一,,,,0,,,,,0,,,8.07,"[5.07, 7.92, 8.07]",25,8.59%,2008.88,16211.28,8.4,"[5.49, 8.10, 8.40]",98,33.68%,2443.45,20522.03,8.4,"[5.49, 8.10, 8.40]",98,33.68%,2376.81,19962.82,,,0,,,8.93,"[5.84, 8.77, 8.93]",70,24.05%,2453.02,21903.2,,,0,,
2023/10/3,2023/10/3,285,87348.33,87348.33,0,10280,222,11,4.89,9.24,4537,120,"扬州,扬州市,江苏省,中国",小雨,多云,20,16,<3级,东风,<3级,东北风,星期二,,,,0,,,,,0,,,8.07,"[5.07, 7.92, 8.07]",20,7.02%,1757.49,14182.45,8.4,"[5.49, 8.10, 8.40]",93,32.63%,2704.84,22718.85,8.4,"[5.49, 8.10, 8.40]",97,34.04%,2831.57,23783.24,,,0,,,8.93,"[5.84, 8.77, 8.93]",75,26.32%,2986.1,26663.79,,,0,,
2023/10/4,2023/10/4,329,92985.72,92985.72,0,10973.81,256,16,4.83,9.36,5300,172,"扬州,扬州市,江苏省,中国",阴,多云,26,18,3~4级,东北风,<3级,东北风,星期三,,,,0,,,,,0,,,8.07,"[5.07, 7.92, 8.07]",42,12.77%,2539.92,20496.3,8.4,"[5.49, 8.10, 8.40]",84,25.53%,2405.57,20205.08,8.4,"[5.49, 8.10, 8.40]",110,33.43%,2913.06,24467.64,,,0,,,8.93,"[5.84, 8.77, 8.93]",93,28.27%,3115.26,27816.7,,,0,,
2023/10/5,2023/10/5,288,90667.53,90667.53,0,10760.99,204,12,4.94,8,4130,151,"扬州,扬州市,江苏省,中国",多云,多云,25,15,3~4级,东风,<3级,东北风,星期四,,,,0,,,,,0,,,8.07,"[5.07, 7.92, 8.07]",49,17.01%,3505.66,28289.39,8.4,"[5.49, 8.10, 8.40]",82,28.47%,2287.14,19210.23,8.4,"[5.49, 8.10, 8.40]",86,29.86%,2253.22,18925.21,,,0,,,8.93,"[5.84, 8.77, 8.93]",71,24.65%,2714.97,24242.7,,,0,,
2023/10/6,2023/10/6,301,92502.99,92502.99,0,10985.43,230,9,5.91,6.72,3889,133,"扬州,扬州市,江苏省,中国",阴,小雨,21,17,<3级,东北风,<3级,东北风,星期五,,,,0,,,,,0,,,8.07,"[5.07, 7.92, 8.07]",52,17.28%,3732.8,30122.4,8.4,"[5.49, 8.10, 8.40]",81,26.91%,2300.02,19318.76,8.4,"[5.49, 8.10, 8.40]",97,32.23%,2189.43,18388.7,,,0,,,8.93,"[5.84, 8.77, 8.93]",71,23.59%,2763.18,24673.13,,,0,,
2023/10/7,2023/10/7,270,183127.71,183127.71,0,22239.23,182,11,5.1,7.53,3571,147,"扬州,扬州市,江苏省,中国",中雨,小雨,16,13,<3级,东北风,<3级,北风,星期六,,,,0,,,,,0,,,8.07,"[5.07, 7.92, 8.07]",46,17.04%,15479.23,124916.47,8.4,"[5.49, 8.10, 8.40]",78,28.89%,2007.84,16864.32,8.4,"[5.49, 8.10, 8.40]",75,27.78%,2049.56,17214.6,,,0,,,8.93,"[5.84, 8.77, 8.93]",71,26.30%,2702.6,24132.32,,,0,,
2023/10/8,2023/10/8,335,111263.21,111263.21,0,13230.69,208,11,5.42,6.32,3839,174,"扬州,扬州市,江苏省,中国",阴,阴,22,16,<3级,东北风,<3级,北风,星期日,,,,0,,,,,0,,,8.07,"[5.07, 7.92, 8.07]",59,17.61%,4657.93,37588.27,8.4,"[5.49, 8.10, 8.40]",85,25.37%,2771.78,23281.15,8.4,"[5.49, 8.10, 8.40]",108,32.24%,2649.81,22256.08,,,0,,,8.93,"[5.84, 8.77, 8.93]",83,24.78%,3151.17,28137.71,,,0,,
2023/10/9,2023/10/9,333,99569.21,99569.21,0,12237.08,182,9,4.66,5.33,3908,170,"扬州,扬州市,江苏省,中国",阴,阴,24,13,<3级,东北风,<3级,东北风,星期一,,,,0,,,,,0,,,8.07,"[5.07, 7.92, 8.07]",60,18.02%,3780.18,30504.41,,,0,0.00%,,,8,"[5.49, 8.10, 8.40]",204,61.26%,5793.99,46351.52,,,0,,,8.53,"[5.84, 8.77, 8.93]",69,20.72%,2662.91,22713.28,,,0,,
2023/10/10,2023/10/10,327,124597.27,124597.27,0,14904.47,160,11,4.11,6.63,3891,166,"扬州,扬州市,江苏省,中国",多云,晴,22,14,<3级,东北风,<3级,东北风,星期二,,,,0,,,,,0,,,8.07,"[5.07, 7.92, 8.07]",49,14.98%,6800.65,54880.3,,,0,0.00%,,,8.4,"[5.49, 8.10, 8.40]",197,60.24%,4987.81,41893.15,,,0,,,8.93,"[5.84, 8.77, 8.93]",81,24.77%,3116.01,27823.82,,,0,,
2023/10/11,2023/10/11,410,230369.23,230369.23,0,28585.73,220,19,5.56,9.74,3957,195,"扬州,扬州市,江苏省,中国",阴,多云,23,14,<3级,东北风,<3级,东北风,星期三,,,,0,,,,,0,,,8,"[5.07, 7.85, 8.00]",64,15.61%,17177.75,137421.84,,,0,0.00%,,,7.93,"[5.49, 8.03, 8.33]",232,56.59%,6697.75,53103.52,,,0,,,8.46,"[5.84, 8.70, 8.86]",114,27.80%,4710.23,39843.87,,,0,,
2023/10/12,2023/10/12,395,497220.83,497220.83,0,61532.3,190,8,5.1,5.37,3725,149,"扬州,扬州市,江苏省,中国",阴,阴,24,17,<3级,东风,<3级,东风,星期四,,,,0,,,,,0,,,8,"[5.07, 7.85, 8.00]",91,23.04%,52444.58,419556.44,,,0,0.00%,,,8.33,"[5.49, 8.03, 8.33]",222,56.20%,5882.87,49272.74,,,0,,,8.86,"[5.84, 8.70, 8.86]",82,20.76%,3204.85,28391.65,,,0,,
2023/10/13,2023/10/13,442,226348.49,226348.49,0,28110.74,239,14,5.8,9.86,4121,143,"扬州,扬州市,江苏省,中国",多云,多云,24,14,<3级,东北风,<3级,西风,星期五,,,,0,,,,,0,,,8,"[5.07, 7.85, 8.00]",58,13.12%,15998.82,127990.29,,,0,0.00%,,,7.93,"[5.49, 8.03, 8.33]",272,61.54%,7723.13,61233.57,,,0,,,8.46,"[5.84, 8.70, 8.86]",112,25.34%,4388.79,37124.63,,,0,,
2023/10/14,2023/10/14,347,153284.2,153284.2,0,18680.78,207,7,5.43,4.96,3810,141,"扬州,扬州市,江苏省,中国",阴,晴,25,14,<3级,西风,<3级,西南风,星期六,,,,0,,,,,0,,,8,"[5.07, 7.85, 8.00]",58,16.71%,10852.5,86819.96,,,0,0.00%,,,8.33,"[5.49, 8.03, 8.33]",216,62.25%,5445.09,45352.37,,,0,,,8.86,"[5.84, 8.70, 8.86]",73,21.04%,2383.19,21111.87,,,0,,
2023/10/15,2023/10/15,314,281448.99,281448.99,0,34685.69,240,16,5.94,12.12,4041,131,"扬州,扬州市,江苏省,中国",晴,晴,26,13,<3级,西风,<3级,北风,星期日,,,,0,,,,,0,,,8,"[5.07, 7.85, 8.00]",53,16.88%,27497.9,219983.01,,,0,0.00%,,,8.33,"[5.49, 8.03, 8.33]",178,56.69%,4170.74,34738.2,,,0,,,8.86,"[5.84, 8.70, 8.86]",83,26.43%,3017.05,26727.78,,,0,,
