date,date_day,order_cnt,amount,pay_amount,discountAmount,refuelLiters,path,text_day,text_night,high,low,wc_day,wd_day,wc_night,wd_night,week,holidays,60000361_price,60000361_price_other,60000361_order_cnt,60000361_refuelLiters,60000361_amount,60033428_price,60033428_price_other,60033428_order_cnt,60033428_refuelLiters,60033428_amount,60000359_price,60000359_price_other,60000359_order_cnt,60000359_refuelLiters,60000359_amount,60000304_price,60000304_price_other,60000304_order_cnt,60000304_refuelLiters,60000304_amount,60000305_price,60000305_price_other,60000305_order_cnt,60000305_refuelLiters,60000305_amount,60000312_price,60000312_price_other,60000312_order_cnt,60000312_refuelLiters,60000312_amount,60000313_price,60000313_price_other,60000313_order_cnt,60000313_refuelLiters,60000313_amount,60000317_price,60000317_price_other,60000317_order_cnt,60000317_refuelLiters,60000317_amount
2023-7-24,2023-7-24,107,26666.84,26666.84,0,3534.18,"扬州,扬州市,江苏省,中国",晴,阴,34,27,<3级,南风,<3级,东南风,星期一,,,,0,,,,,0,,,7.29,[7.29],22,1428.55,10413.86,7.63,[7.63],33,875.39,6678.12,7.63,[7.63],40,842.69,6428.33,,,0,,,8.12,[8.12],12,387.55,3146.53,,,0,,
2023-7-25,2023-7-25,124,32824.47,32824.47,0,4349.65,"扬州,扬州市,江苏省,中国",中雨,阴,34,26,<3级,东南风,<3级,东南风,星期二,,,,0,,,,,0,,,7.29,[7.29],24,2054.95,14980.19,7.63,[7.63],28,600.21,4578.53,7.63,[7.63],55,1001.58,7639.89,,,0,,,8.12,[8.12],17,692.91,5625.86,,,0,,
2023-7-26,2023-7-26,119,33472.6,33472.6,0,4444.75,"扬州,扬州市,江苏省,中国",阴,小雨,33,26,3~4级,东风,<3级,东南风,星期三,,,,0,,,,,0,,,7.29,[7.29],22,1989.84,14505.68,7.63,[7.63],38,1254.65,9571.65,7.63,[7.63],44,711.91,5430.41,,,0,,,8.12,[8.12],15,488.35,3964.86,,,0,,
2023-7-27,2023-7-27,86,36381.32,36381.32,0,4730.38,"扬州,扬州市,江苏省,中国",小雨,小雨,33,26,3~4级,东南风,4~5级,东风,星期四,,,,0,,,,,0,,,7.51,[7.51],19,2958.62,22218.91,7.85,[7.85],23,618.31,4853.14,7.85,[7.85],32,641.39,5034.01,,,0,,,8.35,[8.35],12,512.06,4275.26,,,0,,
2023-7-28,2023-7-28,93,28512.59,28512.59,0,3663.11,"扬州,扬州市,江苏省,中国",小雨,小雨,32,27,3~4级,东南风,3~4级,东南风,星期五,,,,0,,,,,0,,,7.51,[7.51],21,1622.51,12184.53,7.85,[7.85],23,636.05,4992.53,7.85,[7.85],34,781.83,6136.47,,,0,,,8.35,[8.35],15,622.72,5199.06,,,0,,
2023-7-29,2023-7-29,87,20228.75,20228.75,0,2579.2,"扬州,扬州市,江苏省,中国",小雨,小雨,31,27,3~4级,东南风,<3级,东南风,星期六,,,,0,,,,,0,,,7.51,[7.51],13,787.85,5916.52,7.85,[7.85],22,536.42,4210.52,7.85,[7.85],38,751.1,5895.24,,,0,,,8.35,[8.35],14,503.83,4206.47,,,0,,
2023-7-30,2023-7-30,75,19942.79,19942.79,0,2562.98,"扬州,扬州市,江苏省,中国",中雨,阴,32,27,3~4级,南风,<3级,东南风,星期日,,,,0,,,,,0,,,7.51,[7.51],11,1011.18,7593.81,7.85,[7.85],24,668.36,5246.07,7.85,[7.85],29,545.45,4281.07,,,0,,,8.35,[8.35],11,337.99,2821.84,,,0,,
2023-7-31,2023-7-31,124,34517.06,34517.06,0,4437.95,"扬州,扬州市,江苏省,中国",多云,多云,34,25,3~4级,东南风,<3级,东风,星期一,,,,0,,,,,0,,,7.51,[7.51],25,2059.45,15465.81,7.85,[7.85],32,818.9,6427.51,7.85,[7.85],47,793.8,6230,,,0,,,8.35,[8.35],20,765.8,6393.74,,,0,,
2023-8-1,2023-8-1,102,27281.23,27281.23,0,3502.3,"扬州,扬州市,江苏省,中国",晴,晴,32,26,3~4级,东南风,<3级,东风,星期二,,,,0,,,,,0,,,7.51,[7.51],17,1334.02,10018.22,7.85,[7.85],30,845.55,6636.91,7.85,[7.85],40,834.33,6548.43,,,0,,,8.35,[8.35],15,488.4,4077.67,,,0,,
2023-8-2,2023-8-2,117,33395.31,33395.31,0,4324.49,"扬州,扬州市,江苏省,中国",雾,晴,34,26,3~4级,东风,<3级,东风,星期三,,,,0,,,,,0,,,7.51,[7.51],21,2110.1,15846.46,7.85,[7.85],38,899.02,7056.26,7.85,[7.85],47,978.22,7677.87,,,0,,,8.35,[8.35],11,337.15,2814.72,,,0,,
2023-8-3,2023-8-3,108,31852.53,31852.53,0,4114.89,"扬州,扬州市,江苏省,中国",阴,晴,34,26,<3级,东南风,<3级,东风,星期四,,,,0,,,,,0,,,7.51,[7.51],26,2192.6,16465.95,7.85,[7.85],27,674.75,5296.22,7.85,[7.85],38,650.16,5102.85,,,0,,,8.35,[8.35],17,597.38,4987.51,,,0,,
2023-8-4,2023-8-4,130,39319.65,39319.65,0,5063.61,"扬州,扬州市,江苏省,中国",阴,晴,34,26,<3级,东北风,<3级,东风,星期五,,,,0,,,,,0,,,7.51,[7.51],22,2229.24,16741.14,7.85,[7.85],34,857.07,6727.1,7.85,[7.85],56,1314.06,10313.88,,,0,,,8.35,[8.35],18,663.24,5537.53,,,0,,
2023-8-5,2023-8-5,79,19732.27,19732.27,0,2544.42,"扬州,扬州市,江苏省,中国",晴,晴,35,28,<3级,东风,<3级,东南风,星期六,,,,0,,,,,0,,,7.51,[7.51],10,1056.29,7932.65,7.85,[7.85],28,695.32,5457.7,7.85,[7.85],32,553.91,4347.51,,,0,,,8.35,[8.35],9,238.9,1994.41,,,0,,
2023-8-6,2023-8-6,110,32340.25,32340.25,0,4142.29,"扬州,扬州市,江苏省,中国",小雨,小雨,36,27,3~4级,北风,<3级,东北风,星期日,,,,0,,,,,0,,,7.51,[7.51],20,1711.27,12851.19,7.85,[7.85],30,846.02,6640.53,7.85,[7.85],36,768.66,6033.05,,,0,,,8.35,[8.35],24,816.34,6815.48,,,0,,
2023-8-7,2023-8-7,112,42910.52,42910.52,0,5549.25,"扬州,扬州市,江苏省,中国",小雨,晴,31,26,3~4级,东北风,<3级,东北风,星期一,,,,0,,,,,0,,,7.51,[7.51],30,3337.08,25060.9,7.85,[7.85],20,638.57,5012.34,7.85,[7.85],39,601.22,4718.64,,,0,,,8.35,[8.35],23,972.38,8118.64,,,0,,
2023-8-8,2023-8-8,126,36080.92,36080.92,0,4669.3,"扬州,扬州市,江苏省,中国",多云,多云,30,24,<3级,北风,<3级,北风,星期二,,,,0,,,,,0,,,7.51,[7.51],28,2540.77,19080.75,7.85,[7.85],40,897.21,7042.19,7.85,[7.85],43,644.2,5056.04,,,0,,,8.35,[8.35],15,587.12,4901.94,,,0,,
2023-8-9,2023-8-9,152,52686.54,52686.54,0,6807.57,"扬州,扬州市,江苏省,中国",雾,多云,32,26,<3级,北风,<3级,北风,星期三,,,,0,,,,,0,,,7.51,[7.51],26,3570.33,26812.59,7.85,[7.85],41,1061.4,8330.98,7.85,[7.85],58,1245.93,9779.15,,,0,,,8.35,[8.35],27,929.91,7763.82,,,0,,
2023-8-10,2023-8-10,95,26208.84,26208.84,0,3301.89,"扬州,扬州市,江苏省,中国",晴,多云,32,25,<3级,北风,<3级,西北风,星期四,,,,0,,,,,0,,,7.71,[7.71],21,1661.49,12809.41,8.05,[8.05],27,606.53,4881.54,8.05,[8.05],33,647.72,5212.86,,,0,,,8.56,[8.56],14,386.15,3305.03,,,0,,
2023-8-11,2023-8-11,124,26550.71,26550.71,0,3296.61,"扬州,扬州市,江苏省,中国",阴,多云,35,26,<3级,南风,<3级,东南风,星期五,,,,0,,,,,0,,,7.71,[7.71],15,851.19,6562.13,8.05,[8.05],38,821.06,6607.9,8.05,[8.05],53,1022.38,8228.29,,,0,,,8.56,[8.56],18,601.98,5152.39,,,0,,
2023-8-12,2023-8-12,103,31058.35,31058.35,0,3919.7,"扬州,扬州市,江苏省,中国",晴,晴,37,26,<3级,西风,<3级,南风,星期六,,,,0,,,,,0,,,7.71,[7.71],19,2071.85,15973.65,8.05,[8.05],32,850.45,6844.92,8.05,[8.05],39,580.66,4672.9,,,0,,,8.56,[8.56],13,416.74,3566.88,,,0,,
2023-8-13,2023-8-13,86,24666.57,24666.57,0,3083.17,"扬州,扬州市,江苏省,中国",多云,多云,35,28,3~4级,东南风,<3级,东北风,星期日,,,,0,,,,,0,,,7.71,[7.71],11,1110.29,8560.11,8.05,[8.05],26,772.4,6216.78,8.05,[8.05],37,754.51,6072.54,,,0,,,8.56,[8.56],12,445.97,3817.14,,,0,,
2023-8-14,2023-8-14,148,43688.99,43688.99,0,5476.42,"扬州,扬州市,江苏省,中国",小雨,晴,33,25,<3级,北风,<3级,东风,星期一,,,,0,,,,,0,,,7.71,[7.71],42,2759.51,21275.48,8.05,[8.05],36,877.15,7059.81,8.05,[8.05],42,770.41,6200.51,,,0,,,8.56,[8.56],28,1069.35,9153.19,,,0,,
2023-8-15,2023-8-15,114,33614.76,33614.76,0,4261.71,"扬州,扬州市,江苏省,中国",晴,晴,34,26,<3级,东北风,<3级,西南风,星期二,,,,0,,,,,0,,,7.71,[7.71],33,2519.38,19423.38,8.05,[8.05],23,499.51,4020.14,8.05,[8.05],46,912.7,7345.73,,,0,,,8.56,[8.56],12,330.12,2825.51,,,0,,
2023-8-16,2023-8-16,92,24331.11,24331.11,0,3028.21,"扬州,扬州市,江苏省,中国",小雨,晴,34,25,<3级,南风,<3级,东北风,星期三,,,,0,,,,,0,,,7.71,[7.71],13,1049.66,8092.43,8.05,[8.05],26,617.85,4972.71,8.05,[8.05],37,744.27,5989.88,,,0,,,8.56,[8.56],16,616.43,5276.09,,,0,,
2023-8-17,2023-8-17,120,38536.58,38536.58,0,4860.8,"扬州,扬州市,江苏省,中国",阴,晴,33,25,3~4级,南风,<3级,东南风,星期四,,,,0,,,,,0,,,7.71,[7.71],27,2444.74,18848.52,8.05,[8.05],36,945.22,7607.75,8.05,[8.05],43,995.89,8015.25,,,0,,,8.56,[8.56],14,474.95,4065.06,,,0,,
2023-8-18,2023-8-18,128,33670.36,33670.36,0,4228.9,"扬州,扬州市,江苏省,中国",多云,晴,33,24,3~4级,南风,<3级,东风,星期五,,,,0,,,,,0,,,7.71,[7.71],18,1778.79,13713.84,8.05,[8.05],40,995.36,8011.14,8.05,[8.05],58,989.27,7961.18,,,0,,,8.56,[8.56],12,465.48,3984.2,,,0,,
2023-8-19,2023-8-19,110,33953.01,33953.01,0,4270.99,"扬州,扬州市,江苏省,中国",小雨,晴,31,26,3~4级,东南风,<3级,东南风,星期六,,,,0,,,,,0,,,7.71,[7.71],17,2196.91,16937.66,8.05,[8.05],29,558.18,4492,8.05,[8.05],46,883.24,7108.33,,,0,,,8.56,[8.56],18,632.66,5415.02,,,0,,
2023-8-20,2023-8-20,107,27424.65,27424.65,0,3405.84,"扬州,扬州市,江苏省,中国",阴,多云,35,27,3~4级,东南风,<3级,东南风,星期日,,,,0,,,,,0,,,7.71,[7.71],17,1313.8,10128.96,8.05,[8.05],21,511.14,4113.62,8.05,[8.05],43,681.91,5487.5,,,0,,,8.56,[8.56],26,898.99,7694.57,,,0,,
2023-8-21,2023-8-21,105,26811.3,26811.3,0,3325.59,"扬州,扬州市,江苏省,中国",中雨,中雨,33,26,3~4级,西风,<3级,西南风,星期一,,,,0,,,,,0,,,7.71,[7.71],11,904.24,6971.56,8.05,[8.05],40,986.88,7942.98,8.05,[8.05],37,746.22,6005.79,,,0,,,8.56,[8.56],17,688.25,5890.97,,,0,,
2023-8-22,2023-8-22,99,28181.34,28181.34,0,3530.62,"扬州,扬州市,江苏省,中国",中雨,多云,28,24,<3级,北风,<3级,北风,星期二,,,,0,,,,,0,,,7.71,[7.71],16,1414.22,10903.32,8.05,[8.05],32,880.82,7089.34,8.05,[8.05],37,757.09,6093.25,,,0,,,8.56,[8.56],14,478.49,4095.43,,,0,,
2023-8-23,2023-8-23,114,26684.28,26684.28,0,3328.37,"扬州,扬州市,江苏省,中国",阴,晴,32,22,<3级,东北风,<3级,东风,星期三,,,,0,,,,,0,,,7.71,[7.71],17,1074.74,8285.61,8.05,[8.05],38,924.25,7438.77,8.05,[8.05],45,818.52,6587.38,,,0,,,8.56,[8.56],14,510.86,4372.52,,,0,,
2023-8-24,2023-8-24,111,38846.86,38846.86,0,4886.36,"扬州,扬州市,江苏省,中国",晴,多云,32,22,<3级,北风,<3级,西北风,星期四,,,,0,,,,,0,,,7.75,[7.75],29,2896.95,22450.93,8.09,[8.09],24,465.66,3766.07,8.09,[8.09],42,925.44,7484.84,,,0,,,8.6,[8.60],16,598.31,5145.02,,,0,,
2023-8-25,2023-8-25,109,28692.8,28692.8,0,3580.17,"扬州,扬州市,江苏省,中国",阴,阴,33,26,<3级,东风,<3级,东风,星期五,,,,0,,,,,0,,,7.75,[7.75],17,1561.13,12098.46,8.09,[8.09],35,819.89,6631.02,8.09,[8.09],43,679.63,5495.94,,,0,,,8.6,[8.60],14,519.52,4467.38,,,0,,
2023-8-26,2023-8-26,103,28944.49,28944.49,0,3578.67,"扬州,扬州市,江苏省,中国",阴,小雨,32,25,<3级,东南风,<3级,东风,星期六,,,,0,,,,,0,,,7.75,[7.75],10,977.28,7573.87,8.09,[8.09],35,948.27,7670.03,8.09,[8.09],41,1007.46,8148.56,,,0,,,8.6,[8.60],17,645.66,5552.03,,,0,,
2023-8-27,2023-8-27,93,26185.87,26185.87,0,3285.78,"扬州,扬州市,江苏省,中国",小雨,大雨,30,25,3~4级,东南风,<3级,西风,星期日,,,,0,,,,,0,,,7.75,[7.75],17,1544.07,11966.4,8.09,[8.09],29,778.77,6298.96,8.09,[8.09],39,702.62,5682.05,,,0,,,8.6,[8.60],8,260.32,2238.46,,,0,,
2023-8-28,2023-8-28,74,18479.99,18479.99,0,2280.25,"扬州,扬州市,江苏省,中国",小雨,阴,25,22,<3级,西风,<3级,北风,星期一,,,,0,,,,,0,,,7.75,[7.75],9,624.44,4839.23,8.09,[8.09],29,684.17,5533.42,8.09,[8.09],23,485.18,3924.14,,,0,,,8.6,[8.60],13,486.46,4183.2,,,0,,
2023-8-29,2023-8-29,111,27410.2,27410.2,0,3424.66,"扬州,扬州市,江苏省,中国",阴,阴,28,23,3~4级,北风,<3级,北风,星期二,,,,0,,,,,0,,,7.75,[7.75],25,1770.72,13722.67,8.09,[8.09],30,542.72,4389.29,8.09,[8.09],39,614.16,5023.92,,,0,,,8.6,[8.60],17,497.06,4274.32,,,0,,
2023-8-30,2023-8-30,100,26368.98,26368.98,0,3274.48,"扬州,扬州市,江苏省,中国",阴,阴,27,21,<3级,东北风,<3级,北风,星期三,,,,0,,,,,0,,,7.75,[7.75],16,1065.98,8261.24,8.09,[8.09],37,957.22,7742.12,8.09,[8.09],33,771.04,6235.98,,,0,,,8.6,[8.60],14,480.24,4129.64,,,0,,
2023-8-31,2023-8-31,112,33235.33,33235.33,0,4149.74,,,,0,0,,,,,,,,,0,,,,,0,,,7.75,[7.75],22,1807.21,14005.38,8.09,[8.09],30,838.45,6781.39,8.09,[8.09],45,949,7675.41,,,0,,,8.6,[8.60],15,555.08,4773.15,,,0,,
2023-9-1,2023-9-1,110,25771.54,25771.54,0,3176.93,"扬州,扬州市,江苏省,中国",阴,多云,30,19,3~4级,东北风,<3级,东北风,星期五,,,,0,,,,,0,,,7.75,[7.75],17,1003.18,7774.45,8.09,[8.09],31,661.39,5349.16,8.09,[8.09],41,698.26,5647.15,,,0,,,8.6,[8.60],21,814.1,7000.78,,,0,,
2023-9-2,2023-9-2,99,28874.48,28874.48,0,3611.36,"扬州,扬州市,江苏省,中国",多云,阴,31,21,<3级,东北风,<3级,东北风,星期六,,,,0,,,,,0,,,7.75,[7.75],18,1885.99,14615.99,8.09,[8.09],23,567.87,4592.91,8.09,[8.09],41,561.83,4543.23,,,0,,,8.6,[8.60],17,595.67,5122.35,,,0,,
2023-9-3,2023-9-3,101,29411.99,29411.99,0,3679.7,"扬州,扬州市,江苏省,中国",阴,多云,29,23,<3级,东北风,<3级,东北风,星期日,,,,0,,,,,0,,,7.75,[7.75],22,1793.98,13903.12,8.09,[8.09],29,699.95,5661.05,8.09,[8.09],38,681.29,5509.75,,,0,,,8.6,[8.60],12,504.48,4338.07,,,0,,
2023-9-4,2023-9-4,106,28805.52,28805.52,0,3584.02,"扬州,扬州市,江苏省,中国",小雨,多云,30,25,<3级,东北风,<3级,东北风,星期一,,,,0,,,,,0,,,7.75,[7.75],16,1433.96,11112.86,8.09,[8.09],38,840.84,6800.8,8.09,[8.09],39,716.48,5794.55,,,0,,,8.6,[8.60],13,592.74,5097.31,,,0,,
2023-9-5,2023-9-5,106,35243.94,35243.94,0,4435.5,"扬州,扬州市,江苏省,中国",阴,多云,31,24,<3级,东北风,<3级,东北风,星期二,,,,0,,,,,0,,,7.75,[7.75],27,2480.39,19222.5,8.09,[8.09],29,725.49,5867.91,8.09,[8.09],39,821.18,6641.42,,,0,,,8.6,[8.60],11,408.44,3512.11,,,0,,
2023-9-6,2023-9-6,133,53897.74,53897.74,0,6775.01,"扬州,扬州市,江苏省,中国",阴,晴,31,23,<3级,东北风,<3级,东北风,星期三,,,,0,,,,,0,,,7.75,[7.75],42,4070.07,31542.68,8.09,[8.09],33,862.25,6974.06,8.09,[8.09],38,909.7,7357.92,,,0,,,8.6,[8.60],20,932.99,8023.08,,,0,,
2023-9-7,2023-9-7,130,46391.63,46391.63,0,5817.15,"扬州,扬州市,江苏省,中国",晴,晴,32,21,<3级,东北风,<3级,东风,星期四,,,,0,,,,,0,,,7.75,[7.75],26,2967.64,22998.76,8.09,[8.09],39,1036.54,8384.05,8.09,[8.09],48,1138.78,9211.16,,,0,,,8.6,[8.60],17,674.19,5797.66,,,0,,
2023-9-8,2023-9-8,114,43292,43292,0,5452.92,"扬州,扬州市,江苏省,中国",多云,多云,31,23,<3级,东北风,<3级,东风,星期五,,,,0,,,,,0,,,7.75,[7.75],31,3545.01,27473.28,8.09,[8.09],27,555.39,4491.63,8.09,[8.09],36,592.86,4794.53,,,0,,,8.6,[8.60],20,759.66,6532.56,,,0,,
2023-9-9,2023-9-9,102,34118.94,34118.94,0,4291.22,"扬州,扬州市,江苏省,中国",多云,晴,38,22,<3级,东南风,<3级,东南风,星期六,,,,0,,,,,0,,,7.75,[7.75],23,2449.95,18986.75,8.09,[8.09],23,507.14,4101.66,8.09,[8.09],43,864.08,6988.55,,,0,,,8.6,[8.60],13,470.05,4041.98,,,0,,
2023-9-10,2023-9-10,109,35845.02,35845.02,0,4492.14,"扬州,扬州市,江苏省,中国",晴,阴,32,24,<3级,南风,<3级,东南风,星期日,,,,0,,,,,0,,,7.75,[7.75],19,2284.37,17703.6,8.09,[8.09],24,595.65,4817.49,8.09,[8.09],48,1054.12,8525.65,,,0,,,8.6,[8.60],18,558,4798.28,,,0,,
2023-9-11,2023-9-11,108,33122.12,33122.12,0,4133.9,"扬州,扬州市,江苏省,中国",阴,小雨,32,24,<3级,东北风,<3级,东北风,星期一,,,,0,,,,,0,,,7.75,[7.75],19,1806.87,14002.96,8.09,[8.09],33,916.28,7410.96,8.09,[8.09],41,827.75,6694.73,,,0,,,8.6,[8.60],15,583,5013.47,,,0,,
2023-9-12,2023-9-12,101,37447.95,37447.95,0,4709.07,"扬州,扬州市,江苏省,中国",小雨,暴雨,29,23,<3级,东北风,<3级,东北风,星期二,,,,0,,,,,0,,,7.75,[7.75],21,2656.29,20585.84,8.09,[8.09],26,683.83,5530.8,8.09,[8.09],38,861.73,6969.71,,,0,,,8.6,[8.60],16,507.22,4361.6,,,0,,
2023-9-13,2023-9-13,94,33181.96,33181.96,0,4139.44,"扬州,扬州市,江苏省,中国",中雨,小雨,22,21,<3级,东北风,<3级,北风,星期三,,,,0,,,,,0,,,7.75,[7.75],20,2057.51,15945.33,8.09,[8.09],25,618.62,5003.41,8.09,[8.09],29,684.82,5538.8,,,0,,,8.6,[8.60],20,778.49,6694.42,,,0,,
2023-9-14,2023-9-14,87,24751.38,24751.38,0,3088.68,"扬州,扬州市,江苏省,中国",阴,多云,26,21,<3级,东北风,<3级,东北风,星期四,,,,0,,,,,0,,,7.75,[7.75],17,1353.35,10488.2,8.09,[8.09],22,547.04,4424.62,8.09,[8.09],35,742.69,6006.86,,,0,,,8.6,[8.60],13,445.6,3831.7,,,0,,
2023-9-15,2023-9-15,99,27086.14,27086.14,0,3362,"扬州,扬州市,江苏省,中国",小雨,阴,26,22,<3级,东风,<3级,东北风,星期五,,,,0,,,,,0,,,7.75,[7.75],17,1109.11,8595.53,8.09,[8.09],34,844.11,6826.92,8.09,[8.09],36,881.5,7129.45,,,0,,,8.6,[8.60],12,527.28,4534.24,,,0,,
2023-9-16,2023-9-16,113,38291.41,38291.41,0,4822.73,"扬州,扬州市,江苏省,中国",小雨,多云,28,21,<3级,东北风,<3级,北风,星期六,,,,0,,,,,0,,,7.75,[7.75],24,2830.9,21939.03,8.09,[8.09],23,564.92,4568.88,8.09,[8.09],53,950.72,7688.69,,,0,,,8.6,[8.60],13,476.19,4094.81,,,0,,
2023-9-17,2023-9-17,76,18880.98,18880.98,0,2334.26,"扬州,扬州市,江苏省,中国",晴,晴,30,22,<3级,南风,<3级,东南风,星期日,,,,0,,,,,0,,,7.75,[7.75],10,791.4,6133.22,8.09,[8.09],19,444.72,3596.73,8.09,[8.09],32,570.29,4612.09,,,0,,,8.6,[8.60],15,527.85,4538.94,,,0,,
2023-9-18,2023-9-18,116,31089.74,31089.74,0,3858.63,"扬州,扬州市,江苏省,中国",多云,阴,33,25,<3级,南风,<3级,东南风,星期一,,,,0,,,,,0,,,7.75,[7.75],19,1412.72,10948.1,8.09,[8.09],34,936.95,7578.03,8.09,[8.09],46,805.8,6516.83,,,0,,,8.6,[8.60],17,703.16,6046.78,,,0,,
2023-9-19,2023-9-19,154,45772.49,45772.49,0,5710.3,"扬州,扬州市,江苏省,中国",小雨,中雨,31,24,<3级,南风,<3级,西风,星期二,,,,0,,,,,0,,,7.75,[7.75],35,2658.21,20600.47,8.09,[8.09],35,870.43,7040.26,8.09,[8.09],58,1229.37,9942.97,,,0,,,8.6,[8.60],26,952.29,8188.79,,,0,,
2023-9-20,2023-9-20,186,100085.75,100085.75,0,12632.9,"扬州,扬州市,江苏省,中国",小雨,阴,27,21,3~4级,东北风,<3级,北风,星期三,,,,0,,,,,0,,,7.75,[7.75],45,8558.36,66326.71,8.09,[8.09],44,1182.84,9567.21,8.09,[8.09],55,1320.13,10677.5,,,0,,,8.6,[8.60],42,1571.57,13514.33,,,0,,
2023-9-21,2023-9-21,98,26160.24,26160.24,0,3129,"扬州,扬州市,江苏省,中国",小雨,阴,22,19,<3级,东北风,<3级,北风,星期四,,,,0,,,,,0,,,8.07,[8.07],17,1217.31,9823.23,8.4,[8.40],30,776.37,6520.8,8.4,[8.40],37,604.34,5075.13,,,0,,,8.93,[8.93],14,530.98,4741.08,,,0,,
2023-9-22,2023-9-22,76,22568.03,22568.03,0,2697.75,"扬州,扬州市,江苏省,中国",小雨,阴,24,19,<3级,东风,<3级,东北风,星期五,,,,0,,,,,0,,,8.07,[8.07],15,1207.11,9741.16,8.4,[8.40],19,516.56,4338.52,8.4,[8.40],27,393.86,3307.43,,,0,,,8.93,[8.93],15,580.22,5180.92,,,0,,
2023-9-23,2023-9-23,61,16203.91,16203.91,0,1931.51,"扬州,扬州市,江苏省,中国",小雨,小雨,23,19,<3级,东风,<3级,东北风,星期六,,,,0,,,,,0,,,8.07,[8.07],6,681.81,5502.16,8.4,[8.40],12,261.18,2193.64,8.4,[8.40],33,599.76,5036.82,,,0,,,8.93,[8.93],10,388.76,3471.29,,,0,,
2023-9-24,2023-9-24,72,20689.32,20689.32,0,2472.12,"扬州,扬州市,江苏省,中国",小雨,阴,24,20,<3级,东风,<3级,西北风,星期日,,,,0,,,,,0,,,8.07,[8.07],10,1020.94,8238.88,8.4,[8.40],14,252.01,2116.44,8.4,[8.40],36,703.87,5911.36,,,0,,,8.93,[8.93],12,495.3,4422.64,,,0,,
2023-9-25,2023-9-25,97,32397.87,32397.87,0,3902.24,"扬州,扬州市,江苏省,中国",阴,晴,25,20,<3级,西北风,<3级,北风,星期一,,,,0,,,,,0,,,8.07,[8.07],30,2194.83,17711.74,8.4,[8.40],23,373.16,3133.68,8.4,[8.40],28,681.11,5720.35,,,0,,,8.93,[8.93],16,653.14,5832.1,,,0,,
2023-9-26,2023-9-26,118,39344.13,39344.13,0,4767.05,"扬州,扬州市,江苏省,中国",多云,多云,28,21,<3级,东北风,<3级,北风,星期二,,,,0,,,,,0,,,8.07,[8.07],30,2682.79,21649.55,8.4,[8.40],25,638.87,5365.76,8.4,[8.40],53,1087.3,9131.41,,,0,,,8.93,[8.93],10,358.09,3197.41,,,0,,
2023-9-27,2023-9-27,124,43910.58,43910.58,0,5288.5,"扬州,扬州市,江苏省,中国",多云,多云,27,21,<3级,西北风,<3级,北风,星期三,,,,0,,,,,0,,,8.07,[8.07],32,2813.86,22707.41,8.4,[8.40],29,901.57,7572.43,8.4,[8.40],43,782.22,6569.02,,,0,,,8.93,[8.93],20,790.85,7061.72,,,0,,
2023-9-28,2023-9-28,159,44907.03,44907.03,0,5364.76,"扬州,扬州市,江苏省,中国",阴,多云,27,21,<3级,东北风,<3级,东风,星期四,,,,0,,,,,0,,,8.07,[8.07],25,2079.82,16783.78,8.4,[8.40],50,1251.33,10509.71,8.4,[8.40],55,1027.1,8626.05,,,0,,,8.93,[8.93],29,1006.51,8987.49,,,0,,
2023-9-29,2023-9-29,99,21708.26,21708.26,0,2588.22,"扬州,扬州市,江苏省,中国",阴,小雨,28,20,<3级,东南风,<3级,北风,星期五,,,,0,,,,,0,,,8.07,[8.07],13,819.79,6615.59,8.4,[8.40],28,597.48,5018.07,8.4,[8.40],45,716.44,6016.15,,,0,,,8.93,[8.93],13,454.51,4058.45,,,0,,
2023-9-30,2023-9-30,87,21414.79,21414.79,0,2563.24,"扬州,扬州市,江苏省,中国",阴,多云,24,17,<3级,北风,<3级,东北风,星期六,,,,0,,,,,0,,,8.07,[8.07],7,905.7,7308.9,8.4,[8.40],26,596.65,5011.05,8.4,[8.40],43,711.62,5976.15,,,0,,,8.93,[8.93],11,349.27,3118.69,,,0,,
2023-10-1,2023-10-1,96,20969.71,20969.71,0,2464.48,"扬州,扬州市,江苏省,中国",多云,阴,27,18,<3级,东北风,<3级,东北风,星期日,,,,0,,,,,0,,,8.07,[8.07],2,207.53,1674.75,8.4,[8.40],33,832.57,6992.57,8.4,[8.40],42,783.31,6578.39,,,0,,,8.93,[8.93],19,641.07,5724,,,0,,
2023-10-2,2023-10-2,90,19978.53,19978.53,0,2350.35,"扬州,扬州市,江苏省,中国",阴,阴,24,19,<3级,东南风,<3级,东风,星期一,,,,0,,,,,0,,,8.07,[8.07],5,231.43,1867.62,8.4,[8.40],26,743.53,6245.01,8.4,[8.40],42,781.2,6560.39,,,0,,,8.93,[8.93],17,594.19,5305.51,,,0,,
2023-10-3,2023-10-3,100,29331.44,29331.44,0,3499.01,"扬州,扬州市,江苏省,中国",小雨,多云,20,16,<3级,东风,<3级,东北风,星期二,,,,0,,,,,0,,,8.07,[8.07],12,1259.26,10162.04,8.4,[8.40],32,895.28,7519.56,8.4,[8.40],37,668.59,5614.87,,,0,,,8.93,[8.93],19,675.88,6034.97,,,0,,
